% ref_X :3.0000
% max_spd :1.2000
% com_spd :0.6000
% repeat time :0.0000
% steady_interval :10.0000
% Time	A1	A2	A3	A4	A5	A6	Trigger	Speed	
189.942	0.2259	0.0286	-0.8919	-0.1686	-0.2015	-0.7933	-0.0421	-0.0126	
189.972	-0.0371	0.6204	-0.1686	-0.3330	0.8505	-0.8590	-0.0392	-0.0126	
190.002	0.1272	0.5546	-1.5823	-0.0043	0.3574	-3.7849	-0.0428	-0.0126	
190.032	-0.0700	0.0944	-0.2344	-0.5631	-0.1358	-0.2344	-0.0461	-0.0126	
190.062	-0.9577	0.1272	-0.6947	-0.7933	0.1601	-1.6480	-0.0398	-0.0126	
190.092	-0.2015	0.0286	1.2121	-0.6946	-0.2015	0.1601	-0.0405	-0.0126	
190.122	0.1930	0.5546	-0.7275	-0.1358	0.5875	-2.2069	-0.0411	-0.0126	
190.152	0.4231	0.1272	0.4889	-0.1686	0.6532	-0.5303	-0.0826	-0.0126	
190.182	-0.5303	0.2587	-0.2015	-0.5631	-0.3001	-0.7604	-0.0451	-0.0126	
190.212	-0.0371	0.1601	1.4422	-0.4316	-0.6289	-1.3521	-0.0395	-0.0126	
190.242	-0.1358	0.2916	-0.2015	-0.4974	0.0944	-0.7275	-0.0392	-0.0126	
190.272	0.3902	0.1601	0.4889	-0.0043	2.7244	-0.1686	-0.0431	-0.0126	
190.302	0.6532	-0.9248	1.4094	-0.1358	0.4231	-0.0043	-0.0415	-0.0126	
190.332	-0.0043	0.3245	-1.5165	-0.4316	-0.1029	-0.7933	-0.0428	-0.0126	
190.362	-0.3988	-0.1358	0.1601	-0.8261	-0.5631	-0.9576	-0.0428	-0.0126	
190.392	-0.2344	0.2916	0.4889	-0.6618	0.0615	-0.2673	-0.0408	-0.0126	
190.422	-0.3330	0.4231	0.0286	-0.2673	0.2259	0.6204	-0.0441	-0.0126	
190.452	-0.1358	0.7190	-0.5960	0.2259	-0.2344	1.4751	-0.0595	-0.0126	
190.482	0.0286	-0.1358	-0.4317	-0.1358	-0.7275	-0.3988	-0.0418	-0.0126	
190.512	-0.0371	-0.7604	1.0477	-0.7933	-0.3988	-0.6289	-0.0405	-0.0126	
190.542	0.0944	0.1601	-0.3659	-0.4316	-0.1029	-0.3988	-0.0425	-0.0126	
190.572	0.3902	-0.0371	1.1464	0.0615	-0.6946	1.5409	-0.0441	-0.0126	
190.602	0.2587	-0.1029	-0.4317	-0.1358	0.1601	-0.0043	-0.0490	-0.0126	
190.632	0.0944	0.0286	-0.4645	-0.2015	-0.1686	-0.9576	-0.0395	-0.0126	
190.662	-0.0371	-0.1029	-0.0043	-0.7933	-0.1686	0.2916	-0.0369	-0.0126	
190.692	0.0286	-0.2015	0.0944	-0.4645	-0.0371	-0.7604	-0.0425	-0.0126	
190.722	0.3574	0.5217	-0.5632	-0.0700	0.5217	-0.3001	-0.0428	-0.0126	
190.752	-0.1686	0.8834	-2.2727	1.4422	-0.3659	1.2450	-0.0378	-0.0126	
190.782	0.0615	0.0615	-1.9768	-0.2015	-0.2344	-1.3193	-0.0438	-0.0126	
190.812	0.1272	0.5217	-0.9577	-0.7604	-0.2015	-2.2398	-0.0388	-0.0126	
190.842	0.0944	-0.1358	1.0477	-0.4974	0.0944	0.4889	-0.0411	-0.0126	
190.872	-0.2344	0.6532	0.5875	-0.3988	0.4889	0.1930	-0.0392	-0.0126	
190.902	0.0286	0.3574	2.0340	0.4231	-0.3659	1.3107	-0.0372	-0.0126	
190.932	-0.0371	-0.0371	-0.4974	-0.4316	-0.1686	-0.5631	-0.0385	-0.0126	
190.962	0.5546	-0.3659	-0.7933	2.5271	-0.3988	-1.6809	-0.0392	-0.0126	
190.992	-0.0700	-0.0043	1.0806	-0.6946	-0.1686	-0.5960	-0.0408	-0.0126	
191.022	-0.2015	0.3902	-0.6618	0.0286	0.2916	0.4231	-0.0385	-0.0126	
191.052	0.1601	0.4231	0.5217	-0.2015	0.4560	0.5546	-0.0434	-0.0126	
191.082	0.0944	-0.1029	-0.9577	-0.2673	-0.0700	-1.0234	-0.0398	-0.0126	
191.112	-0.3988	0.3902	-1.0234	-0.7933	-0.3330	7.0639	-0.0454	-0.0126	
191.142	-0.3002	0.6532	-0.0371	-0.4645	-0.1686	-1.1220	-0.0418	-0.0126	
191.172	0.4889	-0.1686	0.5217	0.0944	-0.3001	0.9162	-0.0392	-0.0126	
191.202	0.3245	-0.1029	0.6204	-0.1686	0.6204	-0.6946	-0.0405	-0.0126	
191.232	-0.4974	0.4231	-0.5303	-0.5960	-0.1686	-0.8261	-0.0388	-0.0126	
191.262	-0.1686	0.2587	-1.9439	-0.6946	-0.2015	-2.3384	-0.0369	-0.0126	
191.292	0.2259	-0.4317	1.3765	-0.5960	-0.5303	2.0997	-0.0365	-0.0126	
191.322	-0.0371	0.0944	0.5875	-0.2673	-0.0043	1.2121	-0.0438	-0.0126	
191.352	0.1930	0.2916	-0.2015	-0.1358	0.4231	0.5875	-0.0392	-0.0126	
191.382	-0.2015	-0.1686	0.8176	-0.5631	-0.5303	0.1601	-0.0375	-0.0126	
191.412	-0.2673	-0.3988	-2.4370	-0.3330	-0.3988	-2.8315	-0.0418	-0.0126	
191.442	-0.0371	0.1272	-0.4317	-0.3330	-0.0700	-1.1549	-0.0372	-0.0126	
191.472	0.6204	-0.2673	0.5875	0.1930	0.1272	0.8505	-0.0402	-0.0126	
191.502	-0.3330	0.9162	-0.8919	0.0615	-0.1029	1.4422	-0.0385	-0.0126	
191.532	0.0944	-0.0043	-1.8124	-0.1358	-0.3001	-1.0891	-0.0372	-0.0126	
191.562	-0.4317	0.1930	2.0669	-0.6618	-0.1686	-1.4508	-0.0346	-0.0126	
191.592	-0.0700	0.2259	-0.8919	-0.2673	-0.4974	-0.0700	-0.0388	-0.0126	
191.622	-0.5303	0.8176	-0.0043	-1.0563	0.6204	0.4231	-0.0398	-0.0126	
191.652	0.5546	-0.0371	0.2587	-0.1686	0.4889	-1.3850	-0.0372	-0.0126	
191.682	-0.2344	0.0286	-0.3330	-0.3001	-0.3001	-0.9576	-0.0378	-0.0126	
191.712	0.1601	-0.1029	-1.1549	-0.6946	-0.2015	-1.0891	-0.0378	-0.0126	
191.742	0.2259	0.2916	-2.2398	-0.0371	-0.3001	0.0944	-0.0385	-0.0126	
191.772	0.0944	0.0286	1.6395	-0.0371	0.1272	1.4751	-0.0382	-0.0126	
191.802	0.2259	0.0286	1.0477	-0.1358	0.1930	-0.1686	-0.0441	-0.0126	
191.832	0.4889	-0.3330	0.2259	-0.2344	-0.5960	-0.3001	-0.0369	-0.0126	
191.862	-0.2015	-0.1029	-2.8644	-0.2673	-0.5960	-1.8453	-0.0336	-0.0126	
191.892	-0.1029	-0.3002	1.7381	-0.9248	-0.0043	-0.8261	-0.0336	-0.0126	
191.922	-0.2015	0.6204	1.0149	-0.3330	0.4560	0.8176	-0.0388	-0.0126	
191.952	0.1272	0.6204	-1.3850	0.1601	0.3245	1.7710	-0.0365	-0.0126	
191.982	-0.0043	-0.2673	0.1601	-0.3330	-0.2015	-0.0043	-0.0378	-0.0126	
192.012	0.2916	-0.3002	-1.5494	-0.3988	-0.6946	-1.4508	-0.0365	-0.0126	
192.042	-0.3988	0.1272	0.2259	-0.3988	-0.0043	-0.2673	-0.0339	-0.0126	
192.072	0.5217	-0.1029	1.2121	0.0286	0.1601	-0.6946	-0.0385	-0.0126	
192.102	-0.3659	0.6861	-0.8590	0.3245	-0.3988	1.6395	-0.0385	-0.0126	
192.132	-0.2015	-0.0043	0.0615	-0.3330	-0.3988	-0.2673	-0.0359	-0.0126	
192.162	-0.1358	0.0615	-0.0700	-0.8919	-1.6809	-1.0891	-0.0359	-0.0126	
192.192	-0.3988	0.2916	-1.4508	-0.1358	-0.1029	-0.7933	-0.0355	-0.0126	
192.222	0.2587	-0.1029	3.6777	-0.0043	0.0615	0.6204	-0.0352	-0.0126	
192.252	2.4614	0.4560	-1.1878	0.2259	-0.1358	0.3245	-0.0332	-0.0126	
192.282	-0.0700	0.3245	-0.5960	-0.4645	-0.0371	-0.1029	-0.0336	-0.0126	
192.312	-0.2344	0.1272	-1.5494	-0.4316	-0.1686	-1.4179	-0.0378	-0.0126	
192.342	-0.2015	0.6532	-2.0754	-0.1358	-0.7604	0.2587	-0.0355	-0.0126	
192.372	-0.0043	0.2916	0.2587	-0.3659	0.3245	0.4889	-0.0375	-0.0126	
192.402	0.2916	0.4231	0.7847	-0.1358	0.6532	0.2587	-0.0392	-0.0126	
192.432	-0.3002	0.3574	-0.7604	-0.4316	-0.2344	-0.8919	-0.0362	-0.0126	
192.462	-0.4645	0.2587	-0.6289	-0.6946	-0.4974	-1.0891	-0.0378	-0.0126	
192.492	-0.1358	-0.0043	0.3902	-0.3988	0.1601	-1.2206	-0.0355	-0.0126	
192.522	0.6204	-0.3002	0.7519	0.1930	-0.2673	1.1792	-0.0388	-0.0126	
192.552	-0.2673	0.5546	-1.3522	0.1601	-0.1686	0.7190	-0.0332	-0.0126	
192.582	0.0286	0.3245	-1.4837	-0.3988	-0.0043	-0.8919	-0.0329	-0.0126	
192.612	-0.2015	0.2587	-1.8453	-0.4316	-0.2344	-1.7795	-0.1920	-0.0126	
192.642	0.1601	-0.4645	0.6532	-0.7604	-0.1686	-1.8124	-0.0526	-0.0126	
192.672	0.0286	0.4560	-0.0043	-0.3330	0.5217	-0.1358	-0.0737	-0.0126	
192.702	-0.1358	0.3902	0.5875	0.1601	0.0286	5.2886	-0.0349	-0.0126	
192.732	-0.1029	0.0944	-0.4317	-0.3659	-0.0043	-0.4316	-0.0365	-0.0126	
192.762	0.1930	-0.2344	-1.7467	-0.4316	-0.8919	-1.1220	-0.0796	-0.0126	
192.792	0.2916	-0.4974	1.0477	-0.1686	-0.3988	-0.5303	-0.0319	-0.0126	
192.822	0.1601	0.3574	-0.3659	-0.2015	1.0806	1.0149	-0.0336	-0.0126	
192.852	0.0615	0.4889	0.4231	0.0286	-0.2673	1.5737	-0.0339	-0.0126	
192.882	0.2587	0.1272	-1.4179	-0.1029	-0.1686	-0.0700	-0.0349	-0.0126	
192.912	0.0286	-0.3988	-1.0892	-0.4316	-3.2918	-1.3521	-0.0332	-0.0126	
192.942	0.1601	-0.2015	0.5875	-0.7604	0.2916	-1.6480	-0.0319	-0.0126	
192.972	-0.1029	0.0286	-0.1029	0.1601	0.0944	0.6204	-0.0378	-0.0126	
193.002	-0.1686	0.2259	0.2587	0.2259	0.1272	0.5217	-0.0332	-0.0126	
193.032	-0.3002	0.2587	0.4889	-0.4974	0.3902	0.4889	-0.0352	-0.0126	
193.062	-0.3002	0.2259	-1.0563	-0.4645	-0.6618	-1.4836	-0.0375	-0.0126	
193.092	0.1272	0.1601	-1.4837	-0.3001	-0.4316	-0.0043	-0.0323	-0.0126	
193.122	0.4889	-0.3659	1.5737	-0.1686	-0.2015	0.9820	-0.0362	-0.0126	
193.152	0.1272	-0.0700	1.9025	-0.5960	0.6532	-0.4316	-0.0362	-0.0126	
193.182	0.1930	0.2259	-1.6152	-0.1686	-0.1029	-1.2864	-0.0339	-0.0126	
193.212	-0.2344	-0.1686	-0.7933	-0.3659	-0.7275	-1.2535	-0.0355	-0.0126	
193.242	-0.0043	-0.3659	1.2121	-0.8261	0.0286	-0.4645	-0.0309	-0.0126	
193.272	0.2916	0.2259	-3.8178	0.0286	-0.0043	0.0944	-0.0461	-0.0126	
193.302	-0.0700	0.0286	0.6532	0.0286	-1.7795	0.3245	-0.0339	-0.0126	
193.332	0.0944	-0.1029	-0.8262	-0.3988	-0.1686	-0.4974	-0.0326	-0.0126	
193.362	-0.3988	-0.4317	0.4231	-0.7275	-0.9905	-0.3988	-0.0372	-0.0126	
193.392	-0.2015	0.3245	-0.8919	-0.2344	-0.4316	-0.5960	-0.0355	-0.0126	
193.422	-0.3988	0.4889	0.6204	-0.4974	0.2916	-0.2015	-0.0382	-0.0126	
193.452	0.2587	0.3902	0.9491	-0.9576	0.6861	-0.1358	-0.0362	-0.0126	
193.482	-0.2344	0.1601	-0.2673	-0.4316	-0.0043	-1.0234	-0.0362	-0.0126	
193.512	-0.2015	-0.2344	-0.9577	-0.1358	-0.5960	-1.5165	-0.0372	-0.0126	
193.542	-0.3002	0.6204	-2.1740	-0.2015	-0.6289	0.0944	-0.0323	-0.0126	
193.572	-0.0371	0.6532	-0.3330	-0.3659	0.2916	0.1272	-0.0622	-0.0126	
193.602	0.1601	1.6066	-1.4179	0.2916	-0.0043	0.1930	-0.0336	-0.0126	
193.632	0.0615	-0.1358	0.0944	-0.1358	-0.1029	-0.2015	-0.0382	-0.0126	
193.662	-0.0043	-0.0371	-0.3330	-0.7933	-0.6289	-0.4974	-0.0336	-0.0126	
193.692	-0.0371	-0.1029	-0.1686	-0.2015	-0.2344	-1.6151	-0.0352	-0.0126	
193.722	-0.1029	0.6532	-0.3002	-0.2673	0.1601	0.4889	-0.0346	-0.0126	
193.752	0.3245	0.7519	0.2916	-0.1029	-0.0371	0.6861	-0.0342	-0.0126	
193.782	0.0286	-0.0043	-0.6618	-0.2344	-0.2015	-1.0234	-0.0332	-0.0126	
193.812	-0.2344	1.7052	-1.5494	-0.7275	-0.2673	-1.3521	-0.0352	-0.0126	
193.842	-0.2015	0.0286	0.2259	-0.6618	-0.1686	1.3107	-0.0365	-0.0126	
193.872	0.1272	0.3902	-1.1220	-0.0043	0.1930	-0.8590	-0.0326	-0.0126	
193.902	0.3574	-1.6809	-0.8262	0.1601	0.1601	0.0944	-0.0326	-0.0126	
193.932	0.0944	0.4231	-1.1549	-0.3330	0.0944	-0.4645	-0.0316	-0.0126	
193.962	0.2916	0.0615	-0.5303	-0.8261	0.2259	-1.0234	-0.0336	-0.0126	
193.992	-1.0892	-0.3330	1.2121	-1.0234	0.0944	-1.9110	-0.0342	-0.0126	
194.022	0.1272	0.2916	-0.3002	-0.2344	0.2916	-0.4974	-0.0359	-0.0126	
194.052	0.0286	0.4889	0.7847	-0.2673	0.4231	0.3245	-0.0471	-0.0126	
194.082	-0.2344	0.4231	-0.3002	-0.5631	-0.0043	-0.1358	-0.0378	-0.0126	
194.112	-0.4317	0.1272	-1.8124	-0.3659	-0.4645	-1.8453	-0.0355	-0.0126	
194.142	-0.4645	0.4889	-1.3850	-0.3001	-0.6946	0.3245	-0.0365	-0.0126	
194.172	0.3245	0.2587	-1.1878	0.1272	0.0286	0.8834	-0.0359	-0.0126	
194.202	0.3574	0.1601	-0.5632	0.3574	-0.5303	0.7847	-0.0352	-0.0126	
194.232	-0.2015	0.1930	-0.8919	-0.3330	0.0286	-0.9905	-0.0349	-0.0126	
194.262	-0.3988	0.1930	-0.3330	-0.7933	-0.4316	-8.0587	-0.0382	-0.0126	
194.292	-0.1358	-0.1029	-0.3330	-1.2206	-0.4316	-0.7604	-0.0319	-0.0126	
194.322	0.2916	-0.1358	-0.4974	-0.0700	0.2259	-0.1358	-0.0332	-0.0126	
194.352	0.7519	0.3245	0.0615	-0.0043	0.8176	0.1272	-0.0346	-0.0126	
194.382	0.2916	-0.4974	0.6204	-0.0043	-0.5303	-0.1358	-0.0369	-0.0126	
194.412	1.1135	-0.4317	-1.2535	-0.2344	-1.4179	-0.8919	-0.0362	-0.0126	
194.442	0.1930	-0.1686	0.8834	-0.7933	0.0944	-1.1220	-0.0349	-0.0126	
194.472	-0.0700	0.5217	-0.5303	-0.4974	0.2259	0.7190	-0.0286	-0.0126	
194.502	0.6204	-0.5632	2.3299	-0.3330	0.1601	-0.8919	-0.0359	-0.0126	
194.532	0.0615	-0.3002	0.6861	-0.1029	-0.5631	0.3245	-0.0369	-0.0126	
194.562	-0.0371	0.1930	-1.5823	-0.3330	-0.2673	-0.6289	-0.0332	-0.0126	
194.592	0.2916	-0.3002	0.1272	-0.7933	0.0615	-0.9576	-0.0342	-0.0126	
194.622	0.8505	0.3245	-0.9577	0.1272	0.1930	-0.1686	-0.0369	-0.0126	
194.652	-0.3659	0.9491	-1.4508	0.0944	-0.2673	0.1272	-0.0326	-0.0126	
194.693	0.0286	0.2259	-2.0097	-0.6289	-0.8919	-0.8919	-0.0332	0.0067	
