% Time	A1	A2	A3	A4	A5	A6	
7.465	0.0944	-0.4974	0.1601	-0.1358	-0.0371	0.1601	-0.0467	
7.495	0.4889	-0.1029	-0.5960	0.0944	0.3574	3.7106	-0.0500	
7.525	-1.3193	0.1930	-1.2207	0.0615	0.2916	-0.6289	-0.0503	
7.555	1.7710	-0.5960	0.5217	-0.5631	-0.9905	-0.2673	-0.0500	
7.585	0.1930	-0.5632	-0.0700	-0.5960	-0.2673	-0.2015	-0.0471	
7.615	0.0286	-0.5632	1.3765	-0.1358	0.0286	0.6204	-0.0477	
7.645	0.3574	-0.2673	0.6532	-0.0371	0.4560	1.5080	-0.0448	
7.675	-0.1686	0.0286	-0.3330	-0.2344	0.4231	-1.0891	-0.0438	
7.705	0.2916	-0.4317	-1.4837	-0.2344	-0.3988	-0.8261	-0.0454	
7.735	0.0286	-0.5632	-0.2015	-0.1358	-0.3659	-0.1686	-0.0490	
7.765	0.1272	-0.0371	1.1464	-0.5303	0.5546	0.5546	-0.0471	
7.795	0.3902	0.1601	-0.4974	0.3574	0.1930	1.0149	-0.0444	
7.825	-0.0371	-0.3988	-0.1686	-0.2015	-0.2015	0.1272	-0.0480	
7.855	-0.5632	-0.3330	-0.5632	-0.7933	-0.3330	-0.9248	-0.0477	
7.885	0.0615	-0.4317	-0.3002	-0.4974	-0.1029	-1.3193	-0.0441	
7.915	0.2259	-0.6289	0.5875	0.0286	0.0615	0.1272	-0.0487	
7.945	0.1272	-0.3659	1.5409	-3.2260	0.4231	0.9491	-0.0490	
7.975	-0.2344	-0.3002	0.4560	-0.3988	-0.2344	0.2587	-0.0484	
8.005	-0.5303	-0.3988	0.1930	-0.8261	-0.9905	-0.8919	-0.0471	
8.035	0.0615	-0.3002	-1.8453	-0.2673	-0.3659	-0.5960	-0.0507	
8.065	-0.2673	-0.3330	-0.7275	-0.9248	0.0286	-8.3217	-0.0428	
8.095	0.3245	-0.5960	2.1326	-0.1686	0.0944	1.2779	-0.0809	
8.125	0.2916	-0.4317	-0.6618	-0.2344	-0.6289	0.3245	-0.0513	
8.155	-0.3330	-0.2015	-0.2673	-0.5303	-0.1686	-0.4974	-0.0517	
8.185	-0.0700	-0.3659	0.3245	-0.1686	-0.2015	-0.0043	-0.0520	
8.215	0.2587	-0.0700	-2.5685	-0.1686	0.1601	-0.6618	-0.0503	
8.245	-0.5632	-0.1358	1.4422	-0.2673	0.4889	0.7519	-0.0523	
8.275	-0.1686	-0.0043	-1.1220	-0.1029	0.3902	-1.3193	-0.0471	
8.305	-0.0043	0.1272	-1.6480	0.3574	-0.1029	1.0806	-0.0681	
