% Time	A1	A2	A3	A4	A5	A6	
9.848	0.1601	-0.1686	-2.9302	-0.4645	-0.3659	-2.0425	-0.0428	
9.879	-0.6618	0.0615	-1.2864	-0.3659	-0.5960	-0.0700	-0.0408	
9.909	0.2916	-0.4317	0.7190	-0.2344	0.0286	0.1272	-0.0839	
9.939	0.1601	-0.0043	0.1601	-0.0371	0.1601	2.5271	-0.0454	
9.968	-0.0700	0.0615	-0.8262	-0.4974	0.1930	-0.6618	-0.0431	
9.999	0.1272	-0.9248	2.6257	-0.7604	-0.5303	-0.1686	-0.0467	
10.029	-0.2015	-0.0371	-1.5494	-0.4974	-0.6618	0.0944	-0.0398	
10.058	0.6861	-0.3659	0.1601	-0.2344	0.1930	-2.6014	-0.0434	
10.088	0.5217	0.6204	-1.5494	0.3574	0.1272	0.1272	-0.0425	
10.118	0.1601	0.0944	-0.4974	-0.2673	-0.1358	-0.5960	-0.0411	
10.148	-2.2398	-0.1686	-0.3659	-0.8590	-0.2015	-1.2206	-0.0444	
10.178	0.5875	-1.0234	0.4560	-0.6289	-0.1029	-0.4974	-0.0421	
10.208	0.3902	0.0286	-0.4317	-0.1358	0.2587	0.0944	-0.0451	
10.238	0.3574	-0.3330	1.3765	-0.1358	-0.1686	0.0615	-0.0451	
10.269	0.0944	0.0286	-0.3002	-0.2344	0.1930	-0.8919	-0.0398	
10.299	0.3902	-0.3330	-1.9768	-0.3330	-0.6946	-1.1220	-0.0569	
10.328	0.0944	-0.1358	-1.5494	-0.2344	-0.8919	0.6532	-0.0428	
10.358	0.6204	-0.0043	0.4889	-0.1029	0.1601	1.2779	-0.0408	
10.388	0.4889	-0.3002	1.7710	-0.0043	-0.0371	1.0806	-0.0451	
10.418	0.1601	-0.3330	0.7519	-0.5631	-1.0563	-0.0043	-0.0444	
10.448	-0.2015	-0.5632	0.0286	0.0944	-0.6289	-0.3001	-0.0471	
10.478	0.4560	-0.9248	1.0477	-0.9576	0.0615	-3.2918	-0.0451	
10.509	0.4231	0.0286	-0.2015	-0.1686	-0.0043	0.7847	-0.0868	
10.539	0.5217	0.0286	0.4231	-0.3988	0.7519	0.1930	-0.0402	
10.568	0.4231	-0.5960	0.1272	-0.3330	-0.2673	0.1272	-0.0461	
10.598	-0.0700	-0.7604	0.3245	-0.6289	-0.5631	-1.0891	-0.0425	
10.629	0.3574	-0.8262	0.1272	-0.6618	0.0615	-2.3055	-0.0448	
10.658	0.5875	-0.6289	1.4422	0.0944	-0.1358	0.8176	-0.0572	
10.688	0.4231	0.2259	-1.3850	0.3574	0.0944	1.9025	-0.0425	
10.718	0.3245	0.1601	-1.7138	-0.3659	0.1601	-0.8261	-0.0418	
10.748	0.0944	-0.6618	-1.5165	-0.3659	-0.7933	-1.5823	-0.0444	
10.778	-0.2344	-0.2673	-1.6152	-0.2673	-0.4645	-0.3659	-0.0454	
10.808	0.5875	-0.3988	-0.6947	0.2587	-0.1686	0.2916	-0.0461	
10.839	0.6204	-3.5548	2.1326	-0.4645	0.5217	-0.3659	-0.0461	
10.868	0.0944	-0.2344	-0.4974	-0.3001	-0.4316	-0.2673	-0.0431	
10.899	0.1272	-0.2015	-0.8262	-0.7604	-0.0043	-2.5028	-0.0434	
10.929	0.6861	-0.1686	-1.0234	-0.4645	-0.5303	0.1930	-0.0431	
10.958	0.6532	0.2587	-1.8453	0.2259	0.1272	-0.2673	-0.0461	
10.989	0.7847	-0.7604	1.8696	-0.6289	0.3902	-0.3988	-0.0461	
11.018	0.3902	-0.3659	-0.2344	-0.3330	-0.3001	-0.3001	-0.0464	
11.048	0.5546	-1.2207	0.9491	-1.7466	-0.6289	-0.5631	-0.0451	
