% Time	A1	A2	A3	A4	A5	A6	
10.771	0.2916	-0.4645	0.7519	-1.0234	-0.2015	-0.8590	-0.0448	
10.801	0.2587	-0.2344	0.1272	-0.3330	-0.1358	-0.2344	-0.0332	
10.831	0.6532	0.2259	-3.8507	0.3574	0.5546	0.3902	-0.0448	
10.861	0.6532	-0.0700	-0.2015	-0.3988	0.3245	-0.3330	-0.0296	
10.891	0.6532	0.1272	0.3574	-0.0371	-0.0043	1.5409	-0.0303	
10.921	0.0615	0.0615	-0.4974	-0.5631	-0.1358	-1.0234	-0.0313	
10.951	0.4560	-0.3988	-0.3330	-0.1029	-0.5631	0.2587	-0.0375	
10.981	0.5875	0.2587	-0.5632	-0.1029	0.4889	0.4889	-0.0323	
11.011	0.3574	0.1272	-1.7795	0.2587	-0.2015	0.5875	-0.0339	
11.041	0.6861	-0.5632	-0.3002	-0.1686	-0.2344	-0.3659	-0.0326	
11.071	0.6861	-0.7604	-2.0097	-0.0700	-0.9248	-1.0891	-0.0300	
11.101	0.1272	-0.3002	0.3574	-0.4645	-0.1029	-0.6618	-0.0313	
11.131	0.9162	-0.3988	-0.0043	0.2587	0.8834	0.1272	-0.0352	
11.161	0.7519	-0.6947	1.4422	-0.1358	-0.0371	0.4231	-0.0339	
11.191	0.3245	0.5217	0.4889	-0.3330	0.3902	-0.1686	-0.0313	
11.221	0.2916	-0.3330	1.4094	-0.4316	0.1272	0.3902	-0.0280	
11.251	0.6861	-0.6618	0.9162	-0.7275	0.1601	-1.0891	-0.0309	
11.281	0.9491	-0.5632	1.0477	-0.5631	-0.1029	1.3765	-0.0329	
11.311	0.3245	-0.3002	0.1601	0.1272	-0.7604	0.6532	-0.0326	
11.341	0.8834	-0.6947	1.5737	-0.3330	0.3245	-0.5631	-0.0352	
11.371	0.3574	-0.7275	-0.9248	-0.4974	-0.6618	-1.5165	-0.0030	
11.401	-0.0371	0.2916	-2.7329	-0.1029	-0.4974	-0.7275	-0.0352	
11.431	0.7519	0.3245	-1.4179	0.1930	-1.3193	0.3902	-0.0349	
11.461	0.2587	0.4231	-2.8973	0.2259	-0.1029	0.8505	-0.0309	
11.491	0.7847	-0.3330	0.5546	0.2587	0.0286	3.0860	-0.0352	
11.521	0.0615	-0.0371	-1.8453	-0.6289	2.7901	-1.6809	-0.0283	
11.551	0.8834	-0.5960	-0.9248	-0.0371	-0.3330	-0.5631	-0.0329	
11.581	0.5546	0.4231	-0.9577	0.0944	2.2312	1.1464	-0.0349	
11.611	0.9820	-0.7933	1.6395	-0.4974	0.4560	-1.0234	-0.0609	
11.641	0.5546	-0.4974	-0.0371	-0.4645	-0.3988	-0.1358	-0.0316	
11.671	-0.3330	-0.5303	0.8505	-0.1686	0.4889	-0.4316	-0.0323	
11.701	0.5546	-0.2673	-1.2535	-0.0700	-1.2864	-0.7275	-0.0326	
11.731	0.7847	-0.0700	-1.4508	-0.0043	0.3245	-0.6289	-0.0303	
11.761	1.2121	-1.6152	1.5080	-0.5303	0.4889	0.2259	-0.0309	
11.791	1.0149	-0.1358	0.2587	1.2450	-0.0371	1.2450	-0.0329	
11.821	0.7847	-0.8590	-1.1878	-0.3001	-0.0700	-1.4836	-0.0349	
11.851	0.2916	-0.2015	-0.4317	-0.3988	-0.3659	0.5875	-0.0313	
11.881	0.4889	0.2587	0.6204	-0.3988	0.4231	-0.0043	-0.0293	
11.911	0.5546	-0.3330	0.2259	-0.1686	0.0615	0.2587	-0.0296	
11.941	0.8176	-0.3659	-0.9577	-0.3330	-0.2015	-0.4645	-0.0329	
11.971	0.3245	1.1464	-0.6947	-0.8919	-0.1686	-2.0096	-0.0303	
12.001	0.7190	-0.7604	0.6204	0.2587	-0.3330	-0.3001	-0.0300	
12.031	0.8834	-0.4645	0.2916	0.1601	0.3574	-0.1029	-0.0549	
12.061	0.5217	-0.0371	-1.1549	0.1272	-0.0700	-0.6289	-0.0336	
12.091	0.5217	0.6861	0.5875	-0.0043	-0.0700	1.6724	-0.0309	
12.121	0.6204	0.3245	-1.3193	-0.5303	-0.3988	-2.1411	-0.0313	
12.151	0.9162	-0.6289	-0.6289	-0.5303	-0.3988	0.2259	-0.0286	
12.181	0.6861	0.4231	-0.9577	-0.0371	2.0011	-0.2673	-0.0306	
12.211	0.7190	-0.1029	-0.3659	0.0944	-0.5631	1.6066	-0.0293	
12.241	0.7847	-0.2673	0.5217	-0.1029	-0.3001	1.1464	-0.0286	
12.271	-0.1686	-0.1686	-0.4645	-0.6289	-0.3330	-1.2206	-0.0319	
12.301	0.6204	-0.8919	0.6532	-0.1358	-0.3330	0.1930	-0.0329	
12.331	0.4889	0.0615	0.4889	0.0944	-2.0754	0.3245	-0.0329	
12.361	1.1464	-2.1412	1.4094	-0.2673	0.2259	-0.2344	-0.0290	
12.391	0.9162	-0.4645	1.0806	0.1601	-0.0371	1.0477	-0.0612	
