% Time	A1	A2	A3	A4	A5	A6	
4.851	0.3245	-0.0371	-0.3988	-0.3330	-0.0371	-0.1029	-0.0497	
4.884	0.5217	-0.5632	0.8834	-0.1686	-0.3988	0.6861	-0.0500	
4.917	0.6861	-0.5632	0.2916	-0.1029	-0.6946	0.2587	-0.0510	
4.950	1.0477	-0.5303	0.0944	-0.0371	-0.0700	-0.1358	-0.0487	
4.984	0.3902	-0.3659	0.6204	-0.3330	0.2259	0.9491	-0.0520	
5.018	0.6204	-0.3330	-0.7275	-0.1686	-0.2015	-0.4316	-0.0526	
5.051	0.3902	-0.4974	0.9820	-0.2344	-0.3659	0.9820	-0.0503	
5.084	0.8505	-0.1686	-0.7275	0.0615	-0.1358	-0.2344	-0.0510	
5.117	0.3574	0.0944	-0.5303	-0.1358	0.0286	-0.1686	-0.0474	
5.151	0.4560	0.2259	-0.4974	-0.4316	0.2916	-0.1029	-0.0503	
5.184	0.4889	-0.4317	0.8834	-0.1686	-0.3659	0.9820	-0.0569	
5.217	0.5217	-0.0700	-0.3659	-0.1686	0.3245	-0.6618	-0.0471	
5.251	0.5546	-0.3002	0.5217	-0.3330	-0.0371	0.4560	-0.0526	
5.284	0.4231	0.1272	-0.4645	-0.4645	0.3574	0.0944	-0.0487	
5.317	0.6861	-0.0043	-1.1549	-0.1358	0.2259	-0.2344	-0.0507	
5.351	0.5875	-0.5303	0.5217	-0.2344	-0.0371	0.4560	-0.0536	
5.384	0.4889	-0.1358	0.4560	-0.3988	0.0286	0.4231	-0.0487	
5.417	0.3574	-0.3002	0.2916	-0.3001	0.2259	0.4231	-0.0494	
5.451	0.5875	0.0615	-0.9577	-0.2015	0.0944	-0.0043	-0.0520	
5.484	0.6204	-0.0700	-1.1549	-0.1029	0.0944	-0.1358	-0.0484	
5.517	0.4231	0.1272	-0.3330	-0.5303	0.3245	0.9820	-0.0497	
5.551	0.4889	0.0944	-1.2864	-0.3001	0.2587	-0.6946	-0.0480	
5.584	0.3902	0.2259	-0.2673	-0.3330	0.3245	-0.2015	-0.0523	
5.617	0.7190	-0.3659	-0.4645	-0.1358	0.0615	0.0286	-0.0510	
5.651	0.3574	-0.2015	0.5217	-0.2344	-0.2015	-0.0043	-0.0477	
5.684	0.4889	-0.2344	-0.2344	-0.5303	0.0944	-0.0371	-0.0484	
5.717	0.8176	-0.1029	-1.4179	0.1601	0.1930	-0.5631	-0.0497	
5.751	0.1930	0.0944	0.3574	-0.7275	0.1601	0.0944	-0.0500	
5.784	0.2259	-0.0371	1.4422	-0.5960	0.2259	0.4560	-0.0517	
5.817	0.6204	-0.3002	0.0944	-0.3330	0.0286	0.4231	-0.0549	
5.851	0.5546	0.0944	-1.1549	-0.3330	0.3245	-0.9576	-0.0471	
5.884	0.4231	0.1930	-0.9577	-0.4316	0.1930	-0.3988	-0.0517	
5.917	0.5875	-0.0371	-1.0234	-0.2344	0.1272	-0.4974	-0.0477	
5.951	0.3574	0.0944	-0.2344	-0.6289	0.0944	-0.1686	-0.0494	
5.984	0.8505	-0.4974	-0.1686	-0.2015	-0.1029	-0.3988	-0.0517	
6.017	0.5546	-0.2344	-0.4645	-0.2015	0.1601	-0.3001	-0.0484	
6.051	0.5217	-0.1358	-0.7933	-0.3330	0.1601	-1.0234	-0.0520	
6.084	0.4231	-0.4645	0.7847	-0.2344	-0.4316	1.3436	-0.0530	
6.117	0.4560	-0.1358	-0.3988	-0.1358	-0.3330	-0.3659	-0.0474	
6.150	0.6204	-0.3330	-0.8262	-0.0700	-0.0043	-1.5823	-0.0513	
6.184	0.5217	-0.1029	-1.1549	-0.3330	-0.1358	-0.0700	-0.0500	
6.218	0.3574	0.0286	-0.1029	-0.5303	0.1601	-0.3001	-0.0487	
6.251	0.9820	-0.3659	0.7190	-0.4316	0.2916	0.1272	-0.0467	
6.291	0.6861	-0.4317	-1.0234	-0.5631	-0.2344	-0.9248	-0.0497	
6.325	0.6204	-0.7933	-0.2015	-0.7604	-0.5960	-0.6618	-0.0523	
6.356	-0.2344	-0.3330	0.4889	-1.0234	-0.1686	-0.6618	-0.0494	
6.448	0.7847	0.1601	0.3574	0.2587	0.3574	-0.1686	-0.0480	
6.475	0.4889	-0.3002	-0.4317	-0.5960	-0.2015	-0.4316	-0.0487	
6.507	0.1272	-0.1029	-0.7275	-0.4974	-0.3330	-1.3521	-0.0497	
6.540	-0.1686	-0.2673	-1.7795	-0.5303	0.2587	-2.4699	-0.0503	
6.573	0.3574	0.7519	0.2259	-0.6618	-0.5631	-1.4836	-0.0507	
6.606	-0.1686	-0.3659	-0.0700	-0.8590	-0.3001	-0.8261	-0.0497	
6.639	0.1272	-0.1029	-0.8590	-1.2206	-0.1686	-1.4508	-0.0500	
6.673	0.5217	-0.2673	-0.8262	-0.3001	-0.4974	-1.4179	-0.0464	
6.707	0.6532	-1.0234	0.3574	-0.3330	-0.5631	-0.7275	-0.0402	
6.740	0.4560	-0.2344	-2.2069	-0.3001	-0.2015	-2.0096	-0.0530	
6.773	0.2259	-0.7275	-0.5632	-0.2344	-1.1220	-0.9576	-0.0523	
6.807	-1.0563	-0.0043	-0.2344	-0.7275	0.0615	-0.4645	-0.0536	
6.843	0.6204	-0.1029	-0.7275	-0.0700	0.0944	-1.0891	-0.0523	
6.873	0.3574	-0.2673	1.0806	-0.9576	-0.3001	-1.0891	-0.0480	
6.909	0.6204	0.1601	-1.3193	-0.2673	0.0615	-0.8261	-0.0487	
6.942	0.1272	-0.2015	0.1601	-0.7933	0.1930	-0.4974	-0.0474	
6.973	0.5217	-0.8590	-0.1686	-0.2344	-0.9905	8.2145	-0.0549	
7.006	1.3765	-0.5632	-1.4508	-0.1686	-0.4974	-1.4836	-0.0546	
7.041	0.7190	-0.3659	-1.6480	-0.2344	-0.3330	-0.6946	-0.0517	
