% Time	A1	A2	A3	A4	A5	A6	
12.724	0.9162	-0.6618	0.3902	0.1930	-0.1029	0.8176	-0.0753	
12.754	0.6532	-0.0700	-0.0043	-0.0700	0.4560	2.1655	-0.0681	
12.784	0.8176	-0.3002	-0.3002	-0.6946	0.2916	0.2259	-0.0734	
12.814	-0.0043	-0.1686	-0.9577	3.0531	-0.5303	-0.5631	-0.0740	
12.844	0.3902	-0.7604	0.2587	-0.8919	0.0944	-2.1083	-0.0717	
12.874	-0.0700	-0.1358	-1.2535	0.1272	-0.9576	-0.6618	-0.0763	
12.904	0.1601	-0.0371	-0.0043	-0.4316	-0.1358	-0.2673	-0.0701	
12.934	-1.7795	0.1601	-3.0288	-0.3330	-0.7604	-1.8781	-0.0740	
12.964	0.4231	0.0286	-1.1878	-0.5303	-0.0700	-1.1878	-0.0730	
12.994	0.8834	0.4560	-1.1549	0.0944	1.7381	-0.4316	-0.0740	
13.024	1.0477	-0.3002	4.0065	-0.2015	0.5546	0.2587	-0.0750	
13.054	0.6861	-0.2344	-3.9822	0.0615	0.2916	-0.4974	-0.0665	
13.084	0.0944	-0.4317	-1.1549	-0.5631	-0.3330	-2.0425	-0.0773	
13.114	0.0944	-0.3330	-0.5303	-0.8261	-0.2344	-1.9110	-0.0734	
13.144	0.7847	-0.8262	1.0149	-0.9576	-0.1686	0.4889	-0.0753	
13.174	0.4889	-0.3330	1.6724	-0.3001	0.2916	0.8505	-0.1026	
13.204	0.3245	-0.2015	-0.6618	-0.3001	0.0286	-1.1878	-0.0737	
13.235	0.2259	-0.1686	-1.2535	-0.6289	1.8039	-1.6809	-0.0780	
13.264	0.3245	-0.0371	-0.3659	-0.4645	0.0944	-0.3988	-0.0793	
13.294	0.2916	0.0615	0.1272	-0.3988	0.3574	0.1930	-0.0793	
13.324	0.5546	0.0615	3.1517	-0.3001	0.3574	0.2916	-0.0780	
13.354	0.4231	-0.0700	0.2259	0.0944	-0.8261	1.6066	-0.0796	
13.384	0.4889	-0.4317	-0.5632	-0.6618	-0.5631	-1.1878	-0.0773	
13.414	-0.2673	-0.2015	-0.6947	-0.7604	-0.5303	-1.2535	-0.0737	
13.446	0.1272	0.0615	2.7572	-0.3659	-0.5631	0.0944	-0.0724	
13.474	1.2779	-0.8919	1.6724	-0.2344	0.7847	-1.1220	-0.0615	
