% ref_X :3.0000
% max_spd :1.2000
% com_spd :0.6000
% repeat time :0.0000
% steady_interval :10.0000
% Time	A1	A2	A3	A4	A5	A6	Trigger	Speed	
2.922	0.0615	0.2916	5.7489	-0.2673	0.1601	0.5875	-0.0405	0.0000	
2.952	0.0944	0.5875	1.2450	0.0615	0.1272	0.3245	-0.0434	0.0000	
2.982	0.0286	-0.0371	-1.0234	-0.4316	0.4231	-1.0891	-0.0444	0.0000	
3.012	0.0944	-0.3659	-0.8262	-0.2673	-0.1686	-2.0096	-0.0418	0.0000	
3.042	-0.2015	-0.1686	1.4751	-0.7933	-0.0043	-0.1686	-0.0398	0.0000	
3.072	0.1930	0.5546	-0.3659	0.0615	1.4094	-0.4974	-0.0415	0.0000	
3.102	-0.4974	0.8834	-1.4179	0.3902	-0.9576	1.7381	-0.0405	0.0000	
3.132	-0.0700	0.0286	-0.1029	-0.7275	-0.4974	-0.3659	-0.0444	0.0000	
3.162	-0.3659	0.4560	-1.1549	-0.6618	-0.9576	-0.3001	-0.0484	0.0000	
3.192	-0.0043	-0.1686	0.6204	-0.5631	-0.2015	-0.3330	-0.0408	0.0000	
3.222	0.2916	0.3574	-0.7275	0.2916	0.0615	0.1272	-0.0454	0.0000	
3.252	0.6204	-0.0700	-1.3193	-0.1358	0.4231	-0.0043	-0.0490	0.0000	
3.282	0.0944	0.2587	-1.1220	-0.2673	-0.1358	-0.6289	-0.0441	0.0000	
3.312	-0.1029	-0.3659	-0.5303	-0.6289	-2.0096	-1.8453	-0.0434	0.0000	
3.342	0.5217	-0.3330	-0.3659	-0.0700	-0.5631	0.2916	-0.0415	0.0000	
3.372	0.6204	0.2259	-0.2344	1.0149	-0.1358	0.4889	-0.0477	0.0000	
3.402	0.0286	-0.3330	0.4231	-0.0371	0.1601	0.1601	-0.0418	0.0000	
3.432	0.0286	0.1272	-0.7933	-0.3001	0.0286	-0.4316	-0.0477	0.0000	
3.462	-0.2344	0.2587	-1.8124	-0.2015	-0.3659	-1.1878	-0.0444	0.0000	
3.492	-0.2015	0.7847	-2.6672	-0.3988	-0.1686	-0.8590	-0.0477	0.0000	
3.522	0.0615	0.3245	0.0944	0.1272	-0.0043	0.4889	-0.0480	0.0000	
3.552	3.1517	-0.2015	0.2587	-0.1686	0.0944	-0.5631	-0.0448	0.0000	
3.582	0.2587	-0.0371	-0.2673	-0.2673	-0.3001	0.0944	-0.0444	0.0000	
3.612	-0.1686	0.2259	-2.8973	-0.5631	-0.7275	-0.2673	-0.0480	0.0000	
3.642	0.1601	-0.1686	0.1601	0.0944	-0.0043	-1.0891	-0.0428	0.0000	
