% ref_X :3.0000
% max_spd :1.2000
% com_spd :0.6000
% repeat time :0.0000
% steady_interval :10.0000
% Time	A1	A2	A3	A4	A5	A6	Trigger	Speed	
3.950	-0.4974	0.1601	-9.3079	-0.6289	-0.6618	-0.4974	-0.0628	0.0000	
3.980	-0.0043	0.2916	-0.8919	-0.3659	0.0615	0.7519	-0.0569	0.0000	
4.010	-0.1358	0.8505	-1.3522	-0.1029	0.6532	-0.4974	0.0032	0.0000	
4.040	-0.0043	0.7847	-0.4645	-0.0700	0.0286	-0.0371	-0.0526	0.0000	
4.070	-0.1358	0.1272	-1.6809	-0.2673	-0.1358	-2.5028	-0.0569	0.0000	
4.100	-0.4974	1.6066	-1.0892	-0.7604	-0.5303	-0.0700	-0.0530	0.0000	
4.130	0.2587	0.2259	-1.5823	-0.0700	-0.2344	-0.5303	-0.0576	0.0000	
4.160	0.4560	-0.2344	1.4094	0.0615	1.9354	1.5737	-0.0563	0.0000	
4.190	-0.0371	0.6861	-1.6809	0.2259	-0.1686	0.0286	-0.0556	0.0000	
4.220	-0.3002	0.2587	0.4889	-0.7933	-0.1358	-0.6946	-0.0563	0.0000	
4.250	0.1272	-0.7933	0.5217	-0.5303	-0.0700	-0.9576	-0.0546	0.0000	
4.280	-0.0700	0.2259	-0.5303	-0.4974	0.2587	-1.6480	-0.0553	0.0000	
4.310	0.0615	0.7847	-0.9905	-0.0371	1.3765	0.1601	-0.0533	0.0000	
4.340	0.4560	-0.4645	1.7381	-0.6618	0.6204	-0.6946	-0.0553	0.0000	
4.370	-0.0700	0.2259	-1.9768	-0.4316	-0.3988	-1.8124	-0.0543	0.0000	
4.400	-0.4317	0.3245	-2.9302	-0.1358	-0.8261	-1.5823	-0.0556	0.0000	
4.430	-0.2015	0.0944	0.5546	-0.4316	-0.2344	-0.0043	-0.0540	0.0000	
4.460	0.6204	-0.3988	-0.0043	0.1930	0.2259	0.4231	-0.0559	0.0000	
4.490	0.3574	0.0615	0.4560	-0.4974	0.5546	-1.1878	-0.0655	0.0000	
4.520	-0.0043	-0.0371	-1.1220	-0.4316	-0.3659	-0.4974	-0.0566	0.0000	
4.550	-0.4974	-0.0043	-0.6289	-0.6946	-0.6618	-0.2015	-0.0572	0.0000	
4.580	0.2916	-0.2015	-0.2344	0.0944	-0.5303	-0.2344	-0.0546	0.0000	
4.610	0.0944	0.4560	0.2587	-0.0043	0.2259	0.6861	-0.7282	0.0000	
4.640	-0.4317	0.5875	-0.9905	0.1930	-0.1029	0.8176	-0.0599	0.0000	
4.670	0.0615	0.0615	-1.0234	-0.5631	-0.8919	-1.2864	-0.0553	0.0000	
4.700	-1.2535	-0.3002	0.2259	-0.4645	0.1930	-0.9576	-0.0540	0.0000	
4.730	0.2259	0.3574	-1.9110	-0.2015	0.0286	-1.0563	-0.0553	0.0000	
4.760	0.4889	0.3574	-1.1878	-0.8919	0.0615	0.1272	-0.0559	0.0000	
4.790	0.9491	0.0944	-0.5632	-0.0371	-0.0700	-0.3988	-0.0553	0.0000	
4.820	0.2259	-0.0700	-0.9905	-0.3988	-0.2344	-1.0891	-0.0546	0.0000	
4.850	-0.3988	-0.5303	-0.4317	-0.3659	-0.8919	0.3245	-0.0582	0.0000	
4.880	0.1930	-0.2344	0.1930	-0.1029	-0.5631	-0.1358	-0.0572	0.0000	
4.910	0.0615	0.1930	1.8039	-0.3001	0.3902	0.6532	-0.0576	0.0000	
4.940	0.4889	-0.3002	1.9682	-0.5960	0.4889	-1.4836	-0.0533	0.0000	
4.970	-0.0700	-0.3002	0.2259	-0.3988	-0.7604	0.1930	-0.0559	0.0000	
5.000	0.0944	-1.1220	0.4889	-0.6946	-0.0700	-3.3575	-0.0543	0.0000	
5.030	-0.2015	0.1601	-0.4317	-0.5303	0.0944	-0.3988	-0.0563	0.0000	
5.060	0.5217	0.6861	-1.3193	0.3902	2.0340	0.7190	-0.0582	0.0000	
5.090	-0.2015	0.5546	-0.5632	-0.1029	0.0615	0.2916	-0.0641	0.0000	
5.120	-0.2015	0.1930	-0.5960	-0.3988	-0.5631	2.6915	-0.0566	0.0000	
5.150	-0.4974	-0.0371	-0.3659	-0.9576	-0.3659	-1.1549	-0.0625	0.0000	
5.180	0.4231	-0.1358	-0.8590	-0.0371	-0.1686	-0.1686	-0.0553	0.0000	
5.210	0.5546	0.4560	-0.6947	0.6532	0.4889	-0.8261	-0.0543	0.0000	
5.240	-0.5303	0.8176	-1.6809	-0.6618	-0.1686	0.8176	-0.0500	0.0000	
5.270	-0.4317	-0.1029	0.2916	-0.6289	-0.2673	-1.5494	-0.0579	0.0000	
5.300	-0.1029	-0.4317	-0.0371	-0.7933	-1.0234	-0.1029	-0.0839	0.0000	
5.330	0.2259	-0.1358	-0.3002	-0.1358	-0.2673	0.3245	-0.0589	0.0000	
5.360	-0.6618	0.5546	-0.0043	-0.0700	0.5217	0.5546	-0.0576	0.0000	
5.390	-0.2344	0.7847	-2.1083	0.2916	-0.3330	0.4889	-0.0576	0.0000	
5.420	-0.0700	-0.5632	-0.3988	-0.2673	-0.5631	0.3574	-0.0572	0.0000	
5.450	-0.1358	-0.2344	-1.5823	-0.4316	-0.6946	-4.9355	-0.0546	0.0000	
5.480	0.0615	0.4560	-0.8262	-0.4316	0.1601	-0.6289	-0.0572	0.0000	
5.510	0.0944	0.6861	-0.3002	-0.1029	0.5875	1.7381	-0.0556	0.0000	
5.540	-0.0371	-0.2015	0.3902	0.0615	0.4889	0.1272	-0.0569	0.0000	
5.570	0.3574	-0.2673	-0.3988	-0.3988	-0.3659	-0.7604	-0.0569	0.0000	
5.600	0.1601	-0.4645	-0.4317	-0.7933	-0.1029	-4.0479	-0.0553	0.0000	
5.630	0.0944	-0.1029	0.2916	-0.4974	-0.2344	0.1930	-0.0553	0.0000	
5.660	0.1272	0.6532	-0.6947	0.0944	0.1930	1.9354	-0.0559	0.0000	
5.690	-0.4317	0.6532	-1.4837	0.8505	-0.4974	1.1792	-0.0543	0.0000	
5.720	0.0944	0.1272	-1.8453	-0.3001	-0.2673	-1.9768	-0.0405	0.0000	
5.750	-0.3330	0.2259	-1.8782	-0.5631	-0.4645	0.2916	-0.0530	0.0000	
5.780	0.1601	-0.3002	0.9162	-0.2673	-0.1029	0.0944	-0.0559	0.0000	
5.810	-0.2015	0.5217	0.4560	-0.2015	-0.4645	0.7519	-0.0559	0.0000	
5.840	0.4231	-0.2344	0.1601	0.0286	0.0286	0.1601	-0.0622	0.0000	
5.870	0.0615	-0.0371	-0.2673	-0.5960	-0.1686	1.5409	-0.0553	0.0000	
5.900	-0.5632	0.5875	-5.3629	-0.2344	-0.7604	-0.1686	-0.0517	0.0000	
5.930	-0.7275	0.2259	-0.4974	-0.7933	-0.4316	7.5899	-0.0576	0.0000	
5.960	0.3574	-0.1358	-0.7933	-0.0371	0.1601	1.2779	-0.0615	0.0033	
5.990	2.5600	-0.1686	0.4231	-0.1358	-0.3988	-0.3001	-0.0543	0.0067	
6.020	-0.0371	0.0286	-0.7604	0.8834	-0.8261	-0.7275	-0.0586	0.0100	
6.050	0.0944	0.1601	-2.2727	-0.3659	-0.1358	-1.1220	-0.0503	0.0133	
6.080	0.1930	0.1272	-0.0700	-0.3988	-0.1686	-0.3659	-0.0530	0.0167	
6.110	1.0149	0.1272	1.3436	-0.0043	-0.0043	0.6861	-0.0543	0.0200	
6.140	-0.1029	0.7190	-1.7467	0.1601	0.0286	0.5217	-0.0464	0.0233	
6.170	-0.1029	0.0944	-1.3193	-0.6618	-0.3330	-1.6809	-0.0457	0.0233	
6.200	-0.2673	0.1930	2.1984	-0.5960	-0.6618	-0.6946	-0.0303	0.0267	
6.230	-0.1029	0.1272	-0.0700	-0.3659	-0.1029	-0.2673	-0.0428	0.0300	
6.260	0.1272	0.1272	1.5080	-0.2344	0.3574	1.0806	-0.0487	0.0333	
6.290	0.0944	0.4889	-0.4974	-0.3001	-0.1686	0.5217	-0.0359	0.0367	
6.320	0.0615	0.0286	-1.4837	-0.5303	-0.3001	-1.4179	-0.0355	0.0400	
6.350	-0.4974	0.0944	-1.4508	-0.0371	-0.9905	-0.4645	-0.2427	0.0433	
6.380	0.1272	0.2259	-0.3659	-0.3659	0.2587	0.0615	-0.0293	0.0467	
6.410	0.0615	0.8834	0.1930	-0.2015	0.8176	-0.2673	-0.0355	0.0500	
6.440	0.7190	-0.0043	0.3574	-0.1029	-0.2015	0.9820	-0.0395	0.0533	
6.470	0.1272	-0.5303	-0.5632	-0.5303	-0.8261	-1.7795	-0.0385	0.0533	
6.500	-0.4974	0.3902	-3.7192	-0.6289	-0.5303	-0.2673	-0.0434	0.0567	
6.530	-0.2344	-0.0043	0.6861	-0.1358	-0.2673	0.5217	-0.0339	0.0600	
6.560	0.1601	0.2916	0.4889	-0.0043	0.1601	-1.4508	-0.0332	0.0633	
6.590	0.6204	-0.1358	-0.2015	-0.0043	-0.1029	0.6204	-0.0306	0.0667	
6.620	0.0944	-0.5632	1.5409	-0.3659	-0.8919	0.1601	-0.0329	0.0700	
6.650	0.4231	-0.9905	1.0477	-0.6946	-0.2344	-2.0754	-0.0395	0.0733	
6.680	0.0944	-0.0043	0.3245	-0.3988	-0.0371	0.4560	-0.0520	0.0767	
6.710	0.4231	-0.4317	-0.4317	0.1272	0.3245	0.5875	-0.0254	0.0800	
6.740	-0.2673	0.8176	-3.2918	0.2587	-0.3988	1.0477	-0.0283	0.0833	
6.770	0.1272	-0.1029	-0.6618	0.0286	-0.4316	-0.9905	-0.0346	0.0833	
6.800	-0.0043	-0.4645	0.4560	-0.8590	-1.2864	-1.4508	-0.0293	0.0867	
6.830	-0.1358	0.3902	-0.5303	-0.3659	0.3902	-0.3001	-0.0277	0.0900	
6.860	0.1272	0.9162	0.8176	0.0286	0.1601	1.1464	-0.0286	0.0933	
6.890	0.0615	0.0944	0.1272	-0.0371	-0.1029	0.1272	-0.4162	0.0933	
6.920	-0.1029	-0.1686	-1.4508	-0.4645	-0.1686	-1.5823	-0.0257	0.1000	
6.950	-0.0043	-0.6947	0.6532	-0.7604	-0.3659	-2.2069	-0.0221	0.1033	
6.980	0.1930	0.3574	-1.1878	-0.2015	0.2259	-0.3659	-0.0211	0.1067	
7.010	0.3902	0.2916	0.0944	-0.8590	0.6861	0.1930	-0.0270	0.1100	
7.040	0.3902	0.0944	-0.9905	0.2259	-0.3330	0.9162	-0.0247	0.1133	
7.070	0.2587	-0.3330	-0.5303	-0.4645	-0.2673	-1.6151	-0.0451	0.1133	
7.100	0.2916	-0.3988	0.0615	-1.1549	-0.0700	-1.7466	-0.0875	0.1167	
7.130	0.3574	-0.2673	-0.2673	0.0286	-0.3001	-0.6946	-0.0221	0.1200	
7.160	0.3574	0.0286	0.1272	-0.3988	0.5217	-0.6289	-0.0224	0.1233	
7.190	0.1930	-0.0043	0.5217	-0.2344	-0.2344	0.8505	-0.0237	0.1267	
7.220	-0.0700	0.1601	-2.3384	-0.3988	-0.3988	-2.2398	-0.0254	0.1300	
