% ref_X :3.0000
% max_spd :1.2000
% com_spd :0.6000
% repeat time :0.0000
% steady_interval :10.0000
% Time	A1	A2	A3	A4	A5	A6	Trigger	Speed	
146.112	-0.7604	0.4889	-2.4699	-0.1686	-1.9439	0.0944	-0.0579	-0.0044	
146.142	-0.0371	0.0615	-0.0700	-0.2673	-0.0043	-0.5303	-0.0559	-0.0044	
146.172	0.2916	-0.8919	0.8834	-0.3988	0.7519	1.3436	-0.0612	-0.0044	
146.202	0.2587	0.1272	0.2916	0.0615	-0.3659	0.8505	-0.0641	-0.0044	
146.232	-0.4317	0.5546	4.0722	-0.6618	-0.2015	-1.5165	-0.0605	-0.0044	
146.262	1.8696	0.0944	-1.2207	-0.7275	-0.0043	-1.6151	-0.0648	-0.0044	
146.292	0.8505	0.4231	-1.0563	-0.0043	0.1272	-0.2015	-0.0638	-0.0044	
146.322	-0.1029	0.3902	1.1464	-2.2726	0.1272	0.9491	-0.0625	-0.0044	
146.352	0.2259	-0.3659	1.2779	-0.3988	-0.0043	0.6204	-0.0612	-0.0044	
146.382	-0.3330	0.3902	-2.6014	-0.3659	-0.3001	-1.7138	-0.0655	-0.0044	
146.412	-0.8590	0.5875	-0.0371	-0.6289	-0.8919	-0.0043	-0.0661	-0.0044	
146.442	0.4889	-0.0371	-0.3002	-0.3001	-0.1029	-0.2673	-0.0622	-0.0044	
146.472	0.0944	0.1601	-3.9493	-0.1358	0.2259	0.2916	-0.0796	-0.0044	
146.502	0.2916	-0.2344	0.4231	-0.3659	-0.1358	1.0477	-0.0661	-0.0044	
146.532	-0.2673	-0.0700	-0.3002	-0.4316	-0.3330	-1.1220	-0.0661	-0.0044	
146.562	-0.1686	-0.3002	0.4889	-0.7933	-0.2673	-1.1878	-0.0615	-0.0044	
146.592	0.2916	0.1601	-0.7275	0.0286	0.0286	-0.4645	-0.0681	-0.0044	
146.622	0.3574	0.6532	-1.6809	0.2587	0.1601	0.2916	-0.5678	-0.0044	
146.652	0.3574	-0.0371	0.0615	-0.7933	0.1930	-0.2344	-0.0638	-0.0044	
146.682	-1.3193	0.1930	-1.1220	-0.6618	0.3902	-0.9576	-0.0668	-0.0044	
146.712	1.0149	-0.0043	-1.5165	-0.7933	-0.4974	-1.5823	-0.0635	-0.0044	
146.742	0.3574	0.2916	-0.8919	-0.1358	0.0944	0.1601	-0.0671	-0.0044	
146.772	-0.2015	0.8834	-3.8178	-0.3659	0.4889	0.3902	-0.0960	-0.0044	
146.802	0.0286	0.0615	0.7519	-0.3330	-0.0043	0.2916	-0.0618	-0.0044	
146.832	-0.8919	-0.3330	-0.4317	-0.2673	-0.5631	-0.3330	-0.0711	-0.0044	
146.862	-0.1358	0.2587	-0.2015	-0.6289	-0.6618	-1.2864	-0.0671	-0.0044	
146.892	0.2587	0.4889	-1.8124	-0.1686	0.1272	-1.1878	-0.0622	-0.0044	
146.922	1.8039	0.6532	-1.4837	0.0286	0.3245	0.0286	-0.0632	-0.0044	
146.952	0.1601	0.4231	-0.4645	-0.3330	0.2916	-0.3988	-0.0622	-0.0044	
146.982	0.0944	-0.4974	-0.8919	-0.2015	-0.7933	-0.7275	-0.0688	-0.0044	
147.012	0.1601	-0.1029	-1.0234	-0.4645	-0.4645	-7.4669	-0.0641	-0.0044	
147.042	0.1601	0.0615	0.6204	-0.3330	-0.0371	0.8834	-0.0632	-0.0044	
