% Time	A1	A2	A3	A4	A5	A6	
1.826	0.2587	0.7519	-0.9248	-0.1686	-0.0371	-1.1878	-0.0891	
1.856	0.1272	0.4889	0.2916	-0.6946	-0.3659	-1.1549	-0.0911	
1.886	0.4889	0.2259	0.4560	-0.4645	-0.5960	-0.6946	-0.0885	
1.916	0.8176	0.2587	0.6861	0.3574	-0.0700	0.3902	-0.0914	
1.946	0.1930	1.0149	-0.0371	0.0615	-0.6946	1.6395	-0.0921	
1.976	1.0477	0.6204	-1.0563	-0.0700	-0.2673	-0.4316	-0.0918	
2.006	-0.0043	0.9491	-2.2727	-0.6289	-0.2673	-1.4179	-0.0858	
2.036	0.8176	0.0286	0.9820	-0.8261	1.3107	-2.0425	-0.0911	
2.066	0.2259	1.2779	-0.1029	-0.1686	0.0944	-0.2344	-0.0957	
2.096	0.8505	0.9162	-2.0754	0.0944	0.3574	0.5217	-0.0947	
2.126	0.7847	0.5875	-1.2535	-0.0371	-0.3988	-0.4645	-0.0914	
2.156	-0.1358	0.4231	-1.5494	-0.5303	0.8505	-1.6480	-0.0904	
2.186	0.2259	0.8176	-1.3850	-0.3330	-0.5303	0.0615	-0.2522	
2.216	0.6204	1.1464	-0.9905	-0.1029	0.1601	0.0944	-0.0931	
2.246	0.5546	1.2779	1.2450	-0.3330	-0.4645	0.2916	-0.0888	
2.276	0.5875	0.8176	-1.1549	-0.4316	0.2587	-1.3193	-0.0911	
2.306	-0.0371	0.8176	-1.2535	-0.6618	-0.0043	-2.2069	-0.0520	
2.336	0.5217	-0.0043	0.8834	-0.6946	-0.1029	-1.1220	-0.0951	
2.366	0.2259	0.3902	0.9162	-0.4316	0.2916	0.5217	-0.0891	
2.396	0.7847	0.0286	1.3765	-0.0371	-0.4316	-0.0700	-0.0878	
2.426	0.4560	0.3574	0.4231	-0.2344	-0.4316	-0.1686	-0.0904	
2.456	0.0615	0.5217	-0.8919	-0.4316	-0.6946	-5.4944	-0.0944	
2.486	-0.0371	1.0149	-3.0617	-0.1358	-0.7604	-0.2344	-0.0891	
2.516	0.6861	0.3902	-0.4645	-0.2344	0.2916	0.2916	-0.0881	
2.546	0.6861	1.1792	-1.0563	0.3245	0.4889	0.1601	-0.0875	
2.576	0.6204	0.7519	-1.3522	-0.2015	-0.0371	-0.7275	-0.0944	
2.606	0.3902	0.0615	-0.2344	-0.3330	-0.5960	-0.3001	-0.0993	
2.636	0.2916	0.2587	-0.7933	-0.1358	-0.7933	1.6724	-0.0957	
2.666	0.7519	0.8505	-1.1549	0.0615	0.1930	-0.6946	-0.1006	
2.698	0.9162	0.7847	-0.2015	-0.0371	0.3574	-1.5823	-0.0977	
2.731	0.5217	2.5929	-1.6480	0.0615	0.5217	-0.5303	-0.0951	
2.765	0.3574	1.2121	0.3574	-0.2344	0.6532	0.5217	-0.0960	
2.798	0.8505	-0.2015	0.1930	0.0286	0.2587	-0.3330	-0.0967	
2.831	0.9491	1.0149	0.5217	0.2587	-0.1358	-0.2015	-0.0964	
2.865	0.7519	0.9820	-1.4508	-0.1029	0.5875	-0.4316	-0.0997	
2.898	0.6204	0.6532	1.1135	-0.3988	0.3574	0.4889	-0.1016	
2.931	0.9162	0.5875	-0.2015	1.2779	0.0944	-0.1358	-0.1036	
