% Time	SBX	SBY	SBZ	FRX	FRY	FRZ	FLX	FLY	FLZ	WRX	WRY	WRZ	WLX	WLY	WLZ	SpdCom	ax	ay	az	gx	gy	gz	mx	my	mz	Angle
0.633	0.0850	-0.0701	1.9352	0.1744	-0.8772	2.0696	-0.0327	-0.8661	2.0775	0.3104	0.0029	1.8895	-0.1238	-0.0429	1.9193	0.000	-6.866	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
0.667	0.0850	-0.0701	1.9352	0.1724	-0.8529	2.0702	-0.0328	-0.8662	2.0776	0.3134	0.0048	1.8881	-0.1233	-0.0423	1.9203	0.000	-9.614	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
0.700	0.0850	-0.0701	1.9352	0.2194	-0.8848	2.1523	-0.0351	-0.8705	2.0795	0.3131	0.0032	1.8896	-0.1244	-0.0421	1.9200	0.000	-8.038	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
0.733	0.0850	-0.0701	1.9352	0.1790	-0.8800	2.0640	-0.0344	-0.8685	2.0789	0.3067	-0.0272	1.9057	-0.1245	-0.0427	1.9193	0.000	-8.995	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
0.767	0.0850	-0.0702	1.9352	0.1717	-0.8744	2.0813	-0.0344	-0.8675	2.0791	0.3112	-0.0095	1.8993	-0.1245	-0.0425	1.9195	0.000	-6.454	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
0.800	0.0851	-0.0702	1.9352	0.2209	-0.8744	2.1428	-0.0337	-0.8663	2.0787	0.3114	-0.0073	1.8982	-0.1244	-0.0424	1.9197	0.000	-7.398	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
0.833	0.0850	-0.0701	1.9352	0.1694	-0.8738	2.0833	-0.0339	-0.8636	2.0780	0.3167	0.0031	1.8947	-0.1249	-0.0427	1.9196	0.000	-8.853	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
0.867	0.0850	-0.0701	1.9352	0.1844	-0.8581	2.0509	-0.0352	-0.8688	2.0798	0.3002	-0.0048	1.8989	-0.1248	-0.0426	1.9200	0.000	-8.042	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
0.900	0.0850	-0.0702	1.9353	0.2856	-0.8557	2.1870	-0.0348	-0.8746	2.0800	0.3200	0.0069	1.8974	-0.1237	-0.0397	1.9251	0.000	-6.943	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
0.933	0.0851	-0.0702	1.9353	0.1795	-0.8640	2.0568	-0.0330	-0.8690	2.0782	0.3157	0.0057	1.8956	-0.1244	-0.0397	1.9251	0.000	-7.760	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
0.967	0.0852	-0.0701	1.9354	0.1790	-0.8757	2.0613	-0.0328	-0.8666	2.0780	0.3149	0.0055	1.8947	-0.1244	-0.0400	1.9246	0.000	-8.662	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
1.000	0.0853	-0.0701	1.9355	0.1772	-0.8802	2.0658	-0.0330	-0.8665	2.0782	0.3147	0.0047	1.8953	-0.1239	-0.0392	1.9241	0.000	-9.282	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
1.033	0.0854	-0.0701	1.9355	0.1763	-0.8815	2.0675	-0.0334	-0.8656	2.0782	0.3141	0.0122	1.8897	-0.1237	-0.0394	1.9240	0.000	-7.831	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
1.067	0.0854	-0.0702	1.9356	0.1763	-0.8814	2.0675	-0.0333	-0.8661	2.0783	0.3134	0.0118	1.8901	-0.1236	-0.0394	1.9241	0.000	-6.661	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
1.100	0.0854	-0.0702	1.9356	0.1763	-0.8817	2.0677	-0.0333	-0.8656	2.0781	0.2989	-0.0089	1.9057	-0.1238	-0.0395	1.9240	0.000	-6.274	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
1.133	0.0856	-0.0703	1.9356	0.1862	-0.8034	2.0315	-0.0323	-0.8674	2.0776	0.3169	0.0071	1.8923	-0.1239	-0.0393	1.9238	0.000	-7.971	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
1.167	0.0857	-0.0704	1.9356	0.1348	-0.8837	2.1743	-0.0338	-0.8642	2.0773	0.3158	0.0075	1.8921	-0.1237	-0.0394	1.9237	0.000	-8.830	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
1.200	0.0856	-0.0704	1.9356	0.1825	-0.9020	1.9505	-0.0355	-0.8643	2.0793	0.3143	0.0075	1.8921	-0.1252	-0.0378	1.9268	0.000	-8.014	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
1.233	0.0856	-0.0704	1.9357	0.2100	-0.9083	2.0826	-0.0352	-0.8640	2.0789	0.3007	-0.0061	1.9009	-0.1251	-0.0386	1.9256	0.000	-7.829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
1.267	0.0856	-0.0704	1.9356	0.2485	-0.7710	1.9890	-0.0350	-0.8641	2.0790	0.3095	0.0118	1.8877	-0.1252	-0.0390	1.9247	0.000	-7.931	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
1.300	0.0857	-0.0704	1.9356	0.2292	-0.8789	2.1043	-0.0354	-0.8619	2.0780	0.3106	0.0104	1.8881	-0.1251	-0.0391	1.9245	0.000	-9.159	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
1.333	0.0857	-0.0705	1.9357	0.2100	-0.8912	2.1012	-0.0348	-0.8669	2.0789	0.3102	0.0107	1.8875	-0.1258	-0.0397	1.9240	0.000	-8.973	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
1.367	0.0858	-0.0705	1.9356	0.2119	-0.9025	2.0926	-0.0346	-0.8667	2.0788	0.3014	-0.0083	1.9028	-0.1254	-0.0386	1.9263	0.000	-7.722	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
1.400	0.0859	-0.0705	1.9356	0.2337	-0.8953	2.0918	-0.0346	-0.8655	2.0781	0.3111	0.0113	1.8856	-0.1247	-0.0395	1.9251	0.000	-6.584	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
1.433	0.0859	-0.0704	1.9355	0.2141	-0.9070	2.0995	-0.0337	-0.8642	2.0772	0.3108	0.0118	1.8849	-0.1248	-0.0398	1.9249	0.000	-9.281	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
1.467	0.0860	-0.0704	1.9356	0.2085	-0.8827	2.0897	-0.0333	-0.8642	2.0772	0.3106	0.0118	1.8846	-0.1251	-0.0399	1.9247	0.000	-6.361	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
1.500	0.0860	-0.0705	1.9356	0.2112	-0.9064	2.0895	-0.0328	-0.8635	2.0770	0.3106	0.0117	1.8844	-0.1220	-0.0296	1.9402	0.000	-10.043	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
1.533	0.0860	-0.0705	1.9356	0.2021	-0.8516	2.1085	-0.0316	-0.8693	2.0785	0.3106	0.0114	1.8846	-0.1267	-0.0387	1.9272	0.000	-7.298	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
1.567	0.0861	-0.0706	1.9356	0.2035	-0.8922	2.1056	-0.0370	-0.8697	2.0800	0.3107	0.0109	1.8844	-0.1253	-0.0383	1.9282	0.000	-7.269	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
1.600	0.0864	-0.0708	1.9354	0.2355	-0.9001	2.0853	-0.0369	-0.8758	2.0809	0.3107	0.0107	1.8844	-0.1252	-0.0383	1.9277	0.000	-7.467	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
1.633	0.0865	-0.0708	1.9354	0.2179	-0.8397	2.0666	-0.0377	-0.8830	2.0850	0.3009	-0.0141	1.9028	-0.1252	-0.0390	1.9276	0.000	-8.116	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
1.667	0.0865	-0.0709	1.9354	0.2066	-0.9027	2.0941	-0.0338	-0.8686	2.0792	0.3103	0.0089	1.8823	-0.1252	-0.0392	1.9273	0.000	-7.606	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
1.700	0.0866	-0.0708	1.9353	0.2234	-0.9164	2.0768	-0.0345	-0.8648	2.0776	0.3002	-0.0054	1.8960	-0.1251	-0.0401	1.9275	0.000	-6.249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
1.733	0.0866	-0.0708	1.9353	0.2197	-0.9176	2.0777	-0.0344	-0.8647	2.0775	0.3120	0.0096	1.8828	-0.1250	-0.0401	1.9274	0.000	-7.071	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
1.767	0.0866	-0.0709	1.9353	0.2200	-0.9166	2.0782	-0.0354	-0.8691	2.0792	0.3118	0.0093	1.8831	-0.1245	-0.0401	1.9272	0.000	-9.356	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
1.800	0.0866	-0.0710	1.9353	0.2181	-0.9156	2.0796	-0.0344	-0.8655	2.0779	0.3137	0.0179	1.8758	-0.1242	-0.0403	1.9270	0.000	-8.825	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
1.833	0.0866	-0.0710	1.9353	0.2363	-0.8906	2.0950	-0.0359	-0.8705	2.0802	0.3175	0.0155	1.8787	-0.1246	-0.0407	1.9265	0.000	-7.310	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
1.867	0.0866	-0.0710	1.9353	0.2148	-0.8938	2.0838	-0.0360	-0.8719	2.0804	0.3141	0.0175	1.8773	-0.1250	-0.0415	1.9260	0.000	-8.043	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
1.900	0.0867	-0.0711	1.9352	0.2135	-0.9031	2.0851	-0.0364	-0.8623	2.0768	0.3143	0.0151	1.8790	-0.1250	-0.0417	1.9259	0.000	-7.061	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
1.933	0.0868	-0.0712	1.9351	0.2119	-0.8996	2.0912	-0.0389	-0.8642	2.0772	0.3130	0.0203	1.8744	-0.1254	-0.0420	1.9253	0.000	-7.401	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
1.967	0.0868	-0.0713	1.9351	0.2289	-0.8958	2.0941	-0.0392	-0.8686	2.0788	0.3175	0.0170	1.8792	-0.1256	-0.0420	1.9252	0.000	-7.098	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
2.000	0.0866	-0.0715	1.9349	0.2315	-0.8955	2.0945	-0.0370	-0.8693	2.0782	0.3074	-0.0348	1.9079	-0.1263	-0.0424	1.9244	0.000	-8.088	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
2.033	0.0865	-0.0716	1.9348	0.2038	-0.8791	2.0889	-0.0359	-0.8678	2.0772	0.3075	-0.0343	1.9085	-0.1266	-0.0407	1.9224	0.000	-6.690	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
2.067	0.0865	-0.0717	1.9347	0.2042	-0.9048	2.0936	-0.0311	-0.8710	2.0764	0.3082	-0.0337	1.9094	-0.1279	-0.0418	1.9214	0.000	-9.550	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
2.100	0.0866	-0.0718	1.9344	0.2143	-0.9147	2.0832	-0.0336	-0.8716	2.0779	0.3093	-0.0345	1.9083	-0.1284	-0.0420	1.9205	0.000	-9.112	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
2.133	0.0865	-0.0720	1.9341	0.2117	-0.9130	2.0859	-0.0356	-0.8681	2.0774	0.3092	-0.0343	1.9084	-0.1289	-0.0424	1.9199	0.000	-8.901	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
2.167	0.0865	-0.0720	1.9338	0.2122	-0.9128	2.0864	-0.0375	-0.8710	2.0788	0.3009	-0.0066	1.8940	-0.1288	-0.0411	1.9185	0.000	-6.568	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
2.200	0.0865	-0.0722	1.9334	0.2124	-0.9120	2.0863	-0.0381	-0.8715	2.0791	0.3090	-0.0357	1.9074	-0.1297	-0.0418	1.9154	0.000	-9.445	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
2.233	0.0862	-0.0722	1.9329	0.2030	-0.8328	2.0756	-0.0380	-0.8722	2.0792	0.3090	-0.0356	1.9075	-0.1301	-0.0424	1.9140	0.000	-8.876	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
2.267	0.0857	-0.0726	1.9320	0.2078	-0.8842	2.0784	-0.0379	-0.8727	2.0790	0.3007	-0.0057	1.8911	-0.1300	-0.0295	1.9311	0.000	-8.922	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
2.300	0.0856	-0.0726	1.9318	0.2086	-0.9074	2.0816	-0.0375	-0.8729	2.0790	0.3121	0.0066	1.8808	-0.1340	-0.0463	1.9030	0.000	-8.112	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
2.333	0.0853	-0.0727	1.9315	0.2083	-0.9078	2.0844	-0.0381	-0.8731	2.0794	0.3074	-0.0349	1.9075	-0.1335	-0.0467	1.9027	0.000	-8.828	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
2.367	0.0850	-0.0729	1.9309	0.2075	-0.8884	2.0824	-0.0367	-0.8754	2.0794	0.3074	-0.0351	1.9074	-0.1335	-0.0469	1.9027	0.000	-8.458	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
2.400	0.0849	-0.0730	1.9305	0.2075	-0.8848	2.0825	-0.0374	-0.8755	2.0799	0.3123	0.0085	1.8794	-0.1331	-0.0464	1.9031	0.000	-7.178	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
2.433	0.0851	-0.0734	1.9299	0.2074	-0.8792	2.0885	-0.0373	-0.8765	2.0797	0.3007	-0.0315	1.9116	-0.1111	-0.0349	1.9202	0.000	-8.286	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
2.467	0.0847	-0.0734	1.9294	0.2070	-0.8776	2.0890	-0.0382	-0.8702	2.0790	0.3118	0.0147	1.8776	-0.1325	-0.0477	1.8986	0.000	-7.559	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
2.500	0.0846	-0.0737	1.9286	0.2101	-0.9033	2.0889	-0.0369	-0.8775	2.0788	0.2989	-0.0064	1.8891	-0.1325	-0.0470	1.8993	0.000	-7.731	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
2.533	0.0848	-0.0743	1.9277	0.2012	-0.9000	2.0925	-0.0372	-0.8756	2.0781	0.2990	-0.0064	1.8893	-0.1130	-0.0344	1.9204	0.000	-8.233	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
2.567	0.0848	-0.0742	1.9276	0.2129	-0.9033	2.0984	-0.0369	-0.8754	2.0779	0.3140	0.0121	1.8785	-0.1253	-0.0403	1.9134	0.000	-8.345	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
2.600	0.0848	-0.0742	1.9275	0.2065	-0.9001	2.0943	-0.0369	-0.8757	2.0780	0.3163	0.0152	1.8759	-0.1161	-0.0329	1.9239	0.000	-9.162	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
2.633	0.0847	-0.0743	1.9274	0.2011	-0.8836	2.1107	-0.0360	-0.8698	2.0772	0.3165	0.0159	1.8754	-0.1325	-0.0378	1.9181	0.000	-7.808	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
2.667	0.0847	-0.0743	1.9274	0.2064	-0.8850	2.1010	-0.0367	-0.8693	2.0772	0.3170	0.0162	1.8756	-0.1326	-0.0378	1.9181	0.000	-7.328	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
2.700	0.0847	-0.0743	1.9274	0.2078	-0.9086	1.9682	-0.0374	-0.8719	2.0784	0.3182	0.0175	1.8749	-0.1346	-0.0415	1.9161	0.000	-7.276	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
2.733	0.0847	-0.0744	1.9273	0.1610	-0.8876	1.9353	-0.0370	-0.8724	2.0787	0.3196	0.0176	1.8752	-0.1363	-0.0422	1.9149	0.000	-7.545	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
2.767	0.0847	-0.0744	1.9273	0.2069	-0.8948	2.0984	-0.0354	-0.8692	2.0775	0.3214	0.0121	1.8804	-0.1392	-0.0430	1.9138	0.000	-7.006	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
2.800	0.0847	-0.0745	1.9272	0.2085	-0.8852	2.0966	-0.0372	-0.8717	2.0787	0.3245	0.0142	1.8824	-0.1463	-0.0206	1.9463	0.000	-8.203	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
2.833	0.0846	-0.0747	1.9271	0.2087	-0.8919	2.0987	-0.0377	-0.8632	2.0773	0.3276	0.0150	1.8836	-0.1460	-0.0191	1.9450	0.000	-8.596	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
2.867	0.0855	-0.0761	1.9260	0.2078	-0.8810	2.0951	-0.0382	-0.8664	2.0789	0.3293	-0.0180	1.9151	-0.1459	-0.0152	1.9430	0.000	-8.112	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
2.900	0.0865	-0.0771	1.9250	0.2219	-0.8994	2.0729	-0.0312	-0.8673	2.0793	0.3393	-0.0159	1.9166	-0.1548	-0.0147	1.9355	0.000	-9.209	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
2.933	0.0878	-0.0783	1.9240	0.2188	-0.8943	2.0742	-0.0299	-0.8612	2.0749	0.3430	-0.0146	1.9153	-0.1560	-0.0067	1.9293	0.000	-9.186	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
2.967	0.0889	-0.0790	1.9237	0.2169	-0.8912	2.0766	-0.0343	-0.8617	2.0788	0.3477	-0.0117	1.9130	-0.1626	-0.0352	1.9655	0.000	-8.320	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.000	
