% Time	A1	A2	A3	A4	A5	A6	
29.850	0.7519	-0.2344	-0.3659	-0.1358	-0.2015	-0.3001	
29.883	0.2587	-0.4974	-0.4317	-0.4645	-0.2344	-0.3330	
29.916	0.5546	-0.3002	-0.4974	-0.4316	-2.2726	-0.7933	
29.949	0.6532	-0.2344	-0.8590	-0.3330	-0.1686	-0.4316	
29.984	0.6204	-0.4974	-0.3002	-0.5303	-0.8590	-0.1686	
30.018	0.6532	-0.4317	-0.3002	-0.3659	-0.2344	-0.3988	
30.051	0.8505	-0.1686	0.6204	-0.1686	-0.1029	-0.4974	
30.083	0.5875	-0.3330	-0.3988	-0.2344	-0.1686	3.4147	
30.117	0.6532	-0.3988	-0.3659	-0.4316	-0.2344	-0.3330	
30.149	0.6204	-0.3330	-1.3850	-0.3659	-0.1686	-0.4645	
30.183	0.6204	-0.3988	-0.3659	-1.0563	-0.3001	-0.3988	
30.217	0.7519	-0.3002	-0.8262	-0.3001	-0.2344	-0.4316	
30.251	0.3245	-0.3988	-0.4645	-0.4316	-0.3330	-0.3659	
30.283	0.2259	-0.3330	-0.2673	-0.4316	-0.1029	-0.4316	
30.317	0.6532	-0.3330	-1.2535	-0.3001	-0.3001	-0.2344	
30.350	0.6861	-0.3002	-0.3659	-1.0563	-0.3001	-0.3659	
30.383	-0.4645	-0.4974	-0.4317	-0.4645	-0.0043	-0.3659	
30.417	0.8176	-0.2015	-0.2344	-0.2344	-0.1029	-5.9875	
30.449	0.5875	-0.3002	-0.3988	-0.3988	0.8505	-0.4974	
30.483	0.7190	-0.3002	-0.3002	-0.3001	-0.2673	-0.3659	
30.516	0.7519	-0.1686	-0.2673	-0.2673	-0.1686	-0.1358	
30.551	0.7190	-0.2015	-0.3659	-0.3659	-0.1686	0.4231	
30.583	0.9491	-0.0043	-0.5632	-0.2344	-0.1358	-0.3001	
30.618	0.7519	-0.3002	-0.3330	0.4889	-0.1358	-0.3988	
30.650	0.6861	-0.3002	-0.3002	-0.3330	-0.2673	-0.3001	
30.683	0.8176	-0.3330	-0.3988	-0.2673	-0.1358	-0.2673	
30.717	0.6861	-0.1358	-0.2344	-0.2344	-0.2015	-0.4645	
30.751	0.6532	-0.2673	-0.0371	-0.3001	-0.0700	0.8834	
30.783	0.5546	-0.3330	-0.3330	-0.3001	-0.2015	-0.4645	
30.817	0.6532	-0.3330	-0.2673	-0.3001	-0.2344	0.0615	
30.851	0.6861	-0.2673	-0.2673	-0.3001	-0.1358	0.8505	
30.883	0.6861	-0.2344	-0.1358	-0.3659	-0.2015	-0.3659	
30.917	0.5875	-0.5303	-0.4645	-0.3659	-0.3659	-0.6618	
30.950	0.6204	-0.3659	-0.2673	-0.3659	-0.1686	-2.4041	
30.983	0.5875	-0.3330	-0.3988	-0.3988	-0.2015	-0.5303	
31.017	0.7519	-0.3002	-0.4974	0.0286	-0.1358	-0.4316	
31.051	0.6861	-0.3659	-0.3988	-0.3659	-0.3001	0.8834	
31.084	0.6204	-0.3988	-0.4645	-0.4645	-0.3001	-0.5303	
31.117	0.6532	-0.3659	-0.4974	-0.4316	-0.2015	-2.2726	
