% Time	A1	A2	A3	A4	A5	A6	
11.295	0.7519	-0.1686	0.0615	-0.2673	-0.1358	0.2587	
11.321	0.6204	-0.3988	-0.2015	-0.3330	-0.1029	-0.4316	
11.328	0.7519	-0.2673	-0.1686	-0.3001	-0.0700	-0.4974	
11.355	0.6861	-0.2344	-0.2673	-0.1686	-1.2864	-0.4316	
11.359	0.9491	-0.1686	-0.3002	-0.2015	-0.1358	-0.2344	
11.374	0.6861	-0.4317	-0.3988	-0.3659	-0.0371	-0.2015	
11.388	0.7190	-0.1358	-0.3659	-0.3001	-0.1029	-0.4645	
11.420	0.9162	-0.2344	-0.3659	0.7519	0.0615	-0.3659	
11.452	0.7519	-0.3330	-0.3659	-1.2864	-0.2015	-0.2015	
11.477	0.6861	-0.2673	-0.4317	-0.1358	-0.0371	-0.4974	
11.482	0.8834	-0.2015	-0.2673	-0.0043	0.0944	-0.4316	
11.510	0.7847	-0.1686	-0.3002	-0.2344	-0.0371	-0.5631	
11.512	0.5875	-0.3659	-0.4317	-0.4316	-0.2673	-0.6289	
11.540	0.9162	-0.0371	-0.3659	-0.7604	0.1930	-0.2015	
11.544	0.6861	-0.2673	-0.2673	-0.2673	-0.1029	-0.4316	
11.574	0.7519	-0.2015	-0.3002	0.0944	-0.0371	-0.6618	
11.576	0.7190	-0.3330	-0.3002	-0.3988	-0.1686	-0.3659	
11.606	0.7190	-0.3002	-0.2015	-0.3659	-0.1686	-0.2673	
11.607	0.7519	-0.2015	-0.2344	-0.3659	-0.2015	-0.2344	
11.641	0.8176	-0.2673	-0.2015	-0.3001	-0.1029	-0.2344	
11.664	0.8505	-0.2344	-0.2673	-0.1358	-0.2015	-0.2673	
11.670	0.8505	-0.2015	-0.3002	-0.3659	-0.0371	-0.3659	
11.701	0.6532	-0.2673	-0.2673	-0.3001	-0.2015	-0.3330	
11.726	0.8834	-0.2015	-0.3659	-0.2673	-0.1358	-0.4645	
11.731	0.6204	0.2259	-0.2015	-0.3988	-0.1686	-0.5631	
11.757	0.7519	-0.1686	-0.2344	-0.2673	-0.0700	-0.3988	
11.763	0.6532	-0.2673	-0.7275	-0.3988	-0.1358	-0.9905	
11.789	0.6204	-0.2015	-0.2673	-0.3988	-0.0700	-0.4316	
11.794	0.6532	0.1930	-0.4974	-0.2015	-0.2344	-0.5631	
11.810	0.7519	-0.3002	-0.4974	-0.2344	-0.2344	-0.3330	
11.826	0.6861	-0.3002	-0.3988	-0.3001	-0.1686	-1.3521	
11.852	0.5546	-0.3330	-0.3988	-0.4316	-0.6946	-0.3988	
11.857	0.6861	-0.2673	-0.2673	-0.3659	-0.1029	-0.3001	
11.889	0.7519	-0.3002	-0.4974	-0.2015	-0.1358	-0.3330	
11.921	0.7847	-0.2673	0.1272	-0.3001	-0.1358	-0.3988	
11.947	0.8834	-0.3002	-0.4974	-0.4645	-0.2673	-0.6289	
11.950	0.7847	-0.2344	-0.1358	-0.2344	-0.1358	-0.2344	
11.983	0.7190	-0.2344	-0.3988	-0.2344	-0.2015	-0.3988	
12.009	0.6861	-0.3988	-0.2673	-0.4316	-0.2673	-0.2015	
12.012	0.7190	-0.2673	-0.5303	-0.3659	-0.0700	-5.1657	
12.040	1.1135	-0.0371	-0.4974	-0.0371	-0.0043	-0.3659	
12.044	0.6204	-0.3002	-0.5303	-0.4316	-0.2673	-1.0891	
12.070	0.6532	-0.2015	2.2312	0.2259	-0.1029	-0.2673	
12.075	1.1135	-0.0700	-0.1029	-0.0700	-0.0043	-0.2015	
12.105	0.7847	-0.0371	-0.1358	-0.2015	0.0944	-0.3001	
12.110	0.7519	-0.3988	-0.2673	-0.2344	-0.2344	-0.3001	
12.134	0.6204	-0.2673	-0.3659	-0.3659	-0.2015	-0.3001	
12.140	0.7190	-0.1029	-0.3002	-0.3001	-0.1358	-0.8590	
12.171	0.7190	-0.2015	-0.0043	-0.3001	-0.1358	-0.2673	
12.200	0.8176	-0.1029	-0.3330	-0.3659	-0.2015	-0.3659	
12.227	0.5546	-0.2344	-0.1686	-0.3988	-0.0371	-0.4316	
12.232	0.8505	-0.3659	-0.3659	-0.4316	-0.3988	-0.3659	
12.264	0.6204	-0.2673	-0.4317	-0.3659	-0.1029	-0.4316	
12.291	0.5546	-0.3330	-0.3002	-0.3330	-0.1686	-0.4316	
12.295	0.5875	-0.3330	-0.4645	-0.3659	-0.8261	-0.3659	
12.311	0.7190	-0.2015	-0.4317	-0.2015	-0.0700	0.4231	
12.325	0.7847	-0.2015	-0.1686	-0.2015	-0.0700	-0.4316	
12.358	0.6204	-0.2673	-0.3002	-0.3659	-0.1358	-2.0096	
12.378	1.0149	-0.3988	-0.3659	-0.4316	-0.3988	-0.4974	
12.390	0.8834	-0.2344	-0.3002	-0.2344	-0.0043	-0.2015	
12.418	1.0149	-0.1358	-0.1358	-0.0700	-0.0371	-0.1029	
12.420	0.8176	-0.1686	-0.3002	-0.2015	-0.0043	-1.3521	
12.453	0.7190	-0.3988	0.0615	-0.3659	-0.2344	-0.3001	
12.484	0.9491	-0.0371	-0.2673	-0.2015	0.0944	-0.3330	
12.514	0.6532	-0.3988	-1.6480	-0.4316	-0.3001	-0.4645	
12.516	0.6861	-0.2344	-0.2344	0.0286	0.3902	-0.2673	
12.542	0.8834	-0.0043	-0.0700	-0.1686	0.0615	-0.2673	
12.543	0.6861	-0.3330	-0.2673	-0.3330	-0.3001	-0.2344	
12.571	0.8176	-0.2344	-0.2673	-0.2015	-0.1358	1.3107	
12.576	0.7190	-0.1686	-0.4974	-0.8590	0.1272	-0.3659	
12.607	0.7519	0.4889	0.0286	-0.0371	0.0615	-0.4974	
12.635	0.6532	-0.3002	-0.4317	-0.3988	-0.2344	-1.4836	
12.638	0.8834	-0.1686	-0.3330	-0.2015	-0.1029	-0.3001	
12.663	0.6861	-0.2015	-0.4974	-0.4316	-2.3055	-0.8590	
12.670	0.7519	-0.1686	0.0944	-0.2344	0.0286	-0.1358	
12.696	0.4231	-0.3659	-0.4974	-1.6480	0.2916	-0.2673	
12.701	0.8176	-0.1029	-0.3659	-0.2015	-0.1358	-0.0043	
12.733	0.6532	-0.3659	-0.3988	-0.3659	-0.2344	-0.4974	
12.764	0.5875	-0.3988	-0.5303	-0.4316	-0.3330	-3.0288	
12.764	0.6532	-0.3330	-0.4645	-0.4974	-0.1686	-0.4974	
12.791	0.6532	0.0615	-0.3659	-0.3988	-0.0371	-0.6946	
12.795	0.5875	-0.3002	-0.3988	-0.3988	0.0286	-0.3659	
12.825	0.6532	0.1272	-0.1358	-0.2673	0.0615	-0.2344	
12.843	0.6861	-0.2673	-0.4974	-0.3001	-0.2015	-0.5960	
12.856	0.6532	-0.3659	-1.6809	-0.4974	-0.2015	-0.3659	
12.883	0.8834	-0.2015	-0.2015	-0.2344	-0.2344	-0.2673	
12.887	0.7519	-0.2015	-0.2673	-0.3001	-0.1029	-0.4645	
12.919	0.7847	-0.3988	-0.3659	-0.3988	-0.1358	1.2450	
12.945	0.8176	-0.5960	-0.3330	-0.1686	-0.1358	0.1272	
12.949	0.7847	-0.4317	-0.1686	-0.3330	-0.2673	-0.4316	
12.977	0.6532	-0.3659	-0.2344	-0.3988	-0.2344	-0.4974	
12.986	0.6861	0.2916	-0.0700	0.0944	0.3574	-0.0043	
13.008	0.6861	-0.2015	-0.2673	-0.3330	-0.1358	-0.3659	
13.012	0.6861	-0.6947	-0.2344	-0.2344	-0.1358	-0.0700	
13.043	0.7190	-0.3002	-0.2015	-1.2535	-0.2673	-0.4316	
13.044	0.6204	-0.2015	-0.4645	-0.2673	-0.1686	-1.3850	
