% Time	SBX	SBY	SBZ	FRX	FRY	FRZ	FLX	FLY	FLZ	WRX	WRY	WRZ	WLX	WLY	WLZ	SpdCom	ax	ay	az	gx	gy	gz	mx	my	mz	Angle	headZ
0.366	-0.1129	-0.0478	0.6376	-0.0677	-0.3719	0.7710	-0.1643	-0.4184	0.5888	0.0514	0.0446	0.5854	-0.1817	0.0125	0.5415	-0.1436	0.2625	0.6055	-0.1406	-0.0448	0.6117	1.500	
0.400	-0.1127	-0.0477	0.6375	-0.0677	-0.3731	0.7714	-0.1635	-0.4179	0.5906	0.0521	0.0399	0.5871	-0.1819	0.0123	0.5403	-0.1429	0.2623	0.6059	-0.1399	-0.0447	0.6114	1.500	
0.433	-0.1130	-0.0463	0.6352	-0.0672	-0.3708	0.7718	-0.1619	-0.4172	0.5912	0.0531	0.0393	0.5884	-0.1823	0.0122	0.5389	-0.1420	0.2620	0.6062	-0.1401	-0.0443	0.6091	1.500	
0.466	-0.1139	-0.0456	0.6339	-0.0668	-0.3700	0.7721	-0.1663	-0.4175	0.5880	0.0544	0.0336	0.5907	-0.1801	0.0129	0.5346	-0.1416	0.2620	0.6065	-0.1406	-0.0444	0.6081	1.500	
0.500	-0.1125	-0.0451	0.6345	-0.0665	-0.3692	0.7724	-0.1702	-0.4185	0.5881	0.0556	0.0299	0.5918	-0.2247	0.0228	0.5261	-0.1401	0.2618	0.6065	-0.1382	-0.0463	0.6104	1.500	
0.533	-0.1112	-0.0448	0.6357	-0.0666	-0.3706	0.7732	-0.1728	-0.4180	0.6059	0.0567	0.0290	0.5922	-0.2251	0.0234	0.5262	-0.1396	0.2611	0.6065	-0.1362	-0.0478	0.6145	1.500	
0.566	-0.1108	-0.0444	0.6386	-0.0665	-0.3722	0.7737	-0.1692	-0.4087	0.6519	0.0577	0.0276	0.5926	-0.2255	0.0248	0.5260	-0.1391	0.2606	0.6064	-0.1360	-0.0488	0.6186	1.500	
0.600	-0.1095	-0.0438	0.6420	-0.0666	-0.3728	0.7743	-0.1737	-0.3528	0.6823	0.0581	0.0285	0.5927	-0.1950	0.0372	0.5219	-0.1391	0.2606	0.6063	-0.1344	-0.0493	0.6252	1.500	
0.633	-0.1060	-0.0445	0.6465	-0.0665	-0.3694	0.7751	-0.1758	-0.3616	0.7032	0.0586	0.0277	0.5936	-0.1906	0.0244	0.5239	-0.1178	0.2620	0.6070	-0.1312	-0.0480	0.6289	1.500	
0.666	-0.1043	-0.0430	0.6499	-0.0673	-0.3634	0.7774	-0.1672	-0.3588	0.7410	0.0595	0.0214	0.5964	-0.1897	0.0197	0.5278	-0.1195	0.2614	0.6080	-0.1300	-0.0462	0.6321	1.500	
0.700	-0.1038	-0.0418	0.6502	-0.0688	-0.3596	0.7799	-0.1668	-0.3664	0.7876	0.0605	0.0187	0.6004	-0.1841	0.0142	0.5470	-0.1207	0.2614	0.6105	-0.1298	-0.0456	0.6327	1.500	
0.733	-0.1039	-0.0405	0.6507	-0.0712	-0.3488	0.7836	-0.1688	-0.3657	0.8253	0.0619	0.0167	0.6061	-0.1916	0.0180	0.5772	-0.1242	0.2629	0.6144	-0.1302	-0.0442	0.6343	1.500	
0.766	-0.0802	-0.0336	0.6622	-0.0714	-0.3446	0.7862	-0.1733	-0.3708	0.8664	0.0627	0.0210	0.6104	-0.1760	0.0281	0.5958	-0.1272	0.2631	0.6231	-0.1075	-0.0422	0.6519	1.500	
0.800	-0.1198	-0.0180	0.6665	-0.0717	-0.3409	0.7906	-0.1781	-0.3613	0.8994	0.1541	0.1565	0.5330	-0.1567	0.0188	0.6433	-0.1251	0.2615	0.6308	-0.1586	-0.0185	0.6602	1.500	
0.833	-0.0989	0.1125	0.6975	-0.0007	-0.3905	0.6362	-0.1886	-0.3259	0.9029	0.1294	0.1815	0.5604	-0.2242	-0.0567	0.6430	-0.1240	0.3396	0.6226	-0.1276	0.1119	0.6864	1.500	
0.866	-0.0998	0.1164	0.7006	-0.0030	-0.3946	0.6327	-0.1907	-0.3192	0.9310	0.1473	0.2196	0.5802	-0.2226	-0.0208	0.6572	-0.1209	0.3520	0.6231	-0.1395	0.1187	0.6914	1.500	
0.900	-0.1025	0.1206	0.7090	-0.0061	-0.3968	0.6345	-0.1944	-0.3195	0.9463	0.1436	0.2392	0.6014	-0.2292	-0.0151	0.6855	-0.1158	0.3594	0.6277	-0.1460	0.1216	0.6978	1.500	
0.933	-0.1068	0.1269	0.7250	-0.0098	-0.3949	0.6379	-0.1971	-0.3225	0.9601	0.1551	0.2644	0.6209	-0.2401	-0.0093	0.7044	-0.1149	0.3723	0.6383	-0.1534	0.1259	0.7110	1.500	
0.966	-0.1168	0.1387	0.7516	-0.0111	-0.3778	0.6404	-0.1978	-0.3262	0.9701	0.1486	0.2845	0.6499	-0.2359	-0.0106	0.7258	-0.1218	0.4169	0.6600	-0.1645	0.1306	0.7332	1.500	
1.000	-0.1235	0.1390	0.7675	-0.0118	-0.3771	0.6433	-0.1942	-0.3394	0.9914	0.1582	0.3058	0.6787	-0.2368	-0.0102	0.7440	-0.1221	0.4192	0.6634	-0.1725	0.1285	0.7482	1.500	
1.033	-0.1297	0.1396	0.7853	-0.0155	-0.3617	0.6499	-0.1917	-0.3533	1.0058	0.2116	0.2555	0.6361	-0.2501	-0.0335	0.7637	-0.1211	0.4469	0.7056	-0.1784	0.1253	0.7636	1.500	
1.066	-0.1355	0.1400	0.8042	-0.0234	-0.3623	0.6660	-0.1917	-0.3678	1.0210	0.1337	0.3440	0.7188	-0.2519	0.0176	0.7781	-0.1198	0.4542	0.7186	-0.1826	0.1225	0.7807	1.500	
1.100	-0.1422	0.1432	0.8219	-0.0240	-0.3581	0.6674	-0.1911	-0.3798	1.0305	0.1387	0.3600	0.7379	-0.2574	0.0223	0.7960	-0.1242	0.4655	0.7404	-0.1882	0.1251	0.7963	1.500	
1.133	-0.1420	0.1802	0.8467	-0.0288	-0.3458	0.6739	-0.1871	-0.3777	1.0342	0.1785	0.3761	0.6633	-0.2704	0.0173	0.8167	-0.1315	0.4749	0.7581	-0.1823	0.1770	0.8215	1.500	
1.166	-0.1474	0.1815	0.8537	-0.0303	-0.3478	0.6760	-0.1871	-0.3833	1.0385	0.1722	0.3866	0.6887	-0.2723	0.0154	0.8229	-0.1351	0.4878	0.7801	-0.1893	0.1778	0.8280	1.500	
1.200	-0.1550	0.1842	0.8659	-0.0354	-0.3452	0.6864	-0.1871	-0.3891	1.0428	0.1674	0.3972	0.7139	-0.2768	0.0184	0.8332	-0.1388	0.5003	0.7998	-0.1989	0.1801	0.8399	1.500	
1.233	-0.1590	0.1884	0.8773	-0.0434	-0.3402	0.7081	-0.1872	-0.4024	1.0478	0.2434	0.3953	0.8240	-0.2798	0.0180	0.8436	-0.1455	0.5085	0.8144	-0.2030	0.1843	0.8495	1.500	
1.266	-0.1630	0.1953	0.8918	-0.0497	-0.3362	0.7395	-0.1876	-0.4039	1.0499	0.1097	0.4515	0.8936	-0.2836	0.0248	0.8561	-0.1527	0.5164	0.8290	-0.2077	0.1914	0.8637	1.500	
1.300	-0.1656	0.2004	0.9039	-0.0546	-0.3506	0.7829	-0.1878	-0.4038	1.0502	0.1100	0.4584	0.9173	-0.2763	0.0578	0.8833	-0.1588	0.5250	0.8448	-0.2109	0.1949	0.8748	1.500	
1.333	-0.1680	0.2072	0.9200	-0.0551	-0.3556	0.8138	-0.1887	-0.4035	1.0520	0.1133	0.4595	0.9391	-0.2775	0.0582	0.8920	-0.1645	0.5324	0.8582	-0.2143	0.2002	0.8900	1.500	
1.366	-0.1704	0.2136	0.9356	-0.0556	-0.3686	0.8647	-0.1905	-0.4017	1.0548	0.1187	0.4547	0.9575	-0.2829	0.0110	0.9051	-0.1689	0.5411	0.8736	-0.2169	0.2056	0.9050	1.500	
1.400	-0.1714	0.2361	0.9620	-0.0534	-0.3844	0.9047	-0.1924	-0.4003	1.0581	0.1373	0.4475	0.9897	-0.2895	0.0343	0.9230	-0.1698	0.5479	0.8866	-0.2151	0.2263	0.9316	1.500	
1.433	-0.1707	0.2428	0.9739	-0.0655	-0.4025	0.9652	-0.1939	-0.3992	1.0616	0.1499	0.4368	1.0163	-0.2942	0.0624	0.9323	-0.1410	0.5666	0.9264	-0.2134	0.2325	0.9419	1.500	
1.466	-0.1723	0.2480	0.9857	-0.0744	-0.3835	1.0195	-0.1964	-0.3972	1.0686	0.1333	0.3981	1.0103	-0.3003	0.0787	0.9398	-0.1418	0.5672	0.9275	-0.2148	0.2364	0.9523	1.500	
1.500	-0.1764	0.2544	0.9991	-0.0817	-0.3690	1.0690	-0.1982	-0.3958	1.0735	0.1325	0.4141	1.0483	-0.3081	0.0825	0.9527	-0.1564	0.5727	0.9340	-0.2190	0.2418	0.9653	1.500	
1.533	-0.1821	0.2630	1.0163	-0.0895	-0.3648	1.1220	-0.2013	-0.3940	1.0801	0.1315	0.4140	1.0732	-0.3133	0.0926	0.9631	-0.1618	0.5774	0.9424	-0.2254	0.2488	0.9816	1.500	
1.566	-0.1859	0.2679	1.0260	-0.0936	-0.3518	1.1723	-0.2035	-0.3927	1.0835	0.1295	0.4145	1.0884	-0.3182	0.1065	0.9730	-0.1705	0.5800	0.9463	-0.2304	0.2536	0.9919	1.500	
1.600	-0.1901	0.2751	1.0412	-0.1043	-0.3308	1.2165	-0.2049	-0.3914	1.0866	0.1288	0.4144	1.0983	-0.2985	0.1624	0.9854	-0.1640	0.5821	0.9567	-0.2356	0.2605	1.0070	1.500	
1.633	-0.1933	0.2813	1.0574	-0.1120	-0.3279	1.2559	-0.2077	-0.3884	1.0883	0.1291	0.4153	1.1016	-0.3004	0.1631	0.9881	-0.1665	0.5982	0.9690	-0.2390	0.2662	1.0225	1.500	
1.666	-0.1966	0.2863	1.0753	-0.1191	-0.3245	1.2857	-0.2089	-0.3876	1.0889	0.1291	0.4192	1.1053	-0.3123	0.1693	0.9982	-0.1706	0.6082	0.9848	-0.2422	0.2716	1.0403	1.500	
1.700	-0.1989	0.2899	1.0932	-0.1318	-0.3187	1.3276	-0.2101	-0.3888	1.0899	0.1319	0.4246	1.1093	-0.3192	0.1723	1.0083	-0.1731	0.6183	1.0027	-0.2445	0.2754	1.0580	1.500	
1.733	-0.2006	0.2913	1.1087	-0.1372	-0.3236	1.3490	-0.2107	-0.3904	1.0904	0.1370	0.4307	1.1153	-0.3340	0.1589	1.0386	-0.1725	0.6193	1.0028	-0.2463	0.2774	1.0730	1.500	
1.766	-0.2061	0.2955	1.1319	-0.1440	-0.3193	1.3742	-0.2112	-0.3929	1.0904	0.1413	0.4390	1.1261	-0.3381	0.1835	1.0455	-0.2301	0.6374	1.0388	-0.2521	0.2820	1.0967	1.500	
1.800	-0.2094	0.3016	1.1516	-0.1480	-0.3193	1.3914	-0.2114	-0.3943	1.0905	0.1335	0.4728	1.1579	-0.3400	0.1974	1.0596	-0.2308	0.6425	1.0463	-0.2552	0.2893	1.1179	1.500	
1.833	-0.2103	0.3077	1.1723	-0.1512	-0.3202	1.4055	-0.2126	-0.3971	1.0918	0.1594	0.4402	1.1481	-0.3208	0.2088	1.0773	-0.2190	0.6604	1.0765	-0.2557	0.2960	1.1372	1.500	
1.866	-0.2088	0.2438	1.2206	-0.1614	-0.3735	1.4422	-0.2141	-0.4236	1.0914	0.1527	0.4502	1.1728	-0.3189	0.1359	1.0976	-0.2376	0.6974	1.0730	-0.2648	0.2325	1.1729	1.500	
1.900	-0.2079	0.2441	1.2248	-0.1628	-0.3716	1.4434	-0.2146	-0.4280	1.0851	0.1574	0.4360	1.1644	-0.3258	0.1477	1.1082	-0.2264	0.7191	1.1147	-0.2689	0.2326	1.1801	1.500	
1.933	-0.2076	0.2437	1.2385	-0.1670	-0.3705	1.4489	-0.2135	-0.4295	1.0790	0.1458	0.4543	1.1821	-0.3286	0.1560	1.1222	-0.2596	0.7162	1.1199	-0.2745	0.2343	1.1977	1.500	
1.966	-0.2088	0.2471	1.2522	-0.1697	-0.3729	1.4546	-0.2113	-0.4314	1.0698	0.1544	0.4305	1.1810	-0.4132	0.4108	1.2356	-0.2615	0.7187	1.1311	-0.2736	0.2383	1.2122	1.500	
2.000	-0.2103	0.2585	1.2767	-0.1756	-0.3937	1.4667	-0.2101	-0.4325	1.0622	0.1516	0.4325	1.1869	-0.3815	0.3518	1.2193	-0.2617	0.7295	1.1550	-0.2720	0.2466	1.2418	1.500	
2.033	-0.2122	0.2699	1.2967	-0.1760	-0.3970	1.4706	-0.2100	-0.4327	1.0599	0.1499	0.4354	1.1953	-0.4391	0.3460	1.3374	-0.2615	0.7427	1.1798	-0.2733	0.2634	1.2628	1.500	
2.066	-0.2125	0.2755	1.3176	-0.1755	-0.4011	1.4758	-0.2101	-0.4325	1.0598	0.1482	0.4418	1.2121	-0.4449	0.3565	1.3372	-0.2088	0.7753	1.2324	-0.2735	0.2686	1.2807	1.500	
2.100	-0.2102	0.2808	1.3382	-0.1737	-0.4000	1.4788	-0.2099	-0.4286	1.0646	0.1517	0.4405	1.2200	-0.4649	0.3774	1.3379	-0.2010	0.7841	1.2488	-0.2724	0.2728	1.3007	1.500	
2.133	-0.2055	0.2915	1.3579	-0.1728	-0.4002	1.4786	-0.2109	-0.4172	1.0932	0.1566	0.4393	1.2342	-0.4914	0.4354	1.3713	-0.2016	0.7862	1.2428	-0.2699	0.2851	1.3212	1.500	
2.166	-0.2060	0.2997	1.3764	-0.1697	-0.3967	1.4835	-0.2111	-0.4094	1.1158	0.1536	0.4486	1.2760	-0.4950	0.4393	1.3750	-0.1984	0.8175	1.2957	-0.2793	0.2953	1.3418	1.500	
2.200	-0.2097	0.3127	1.4038	-0.1678	-0.3939	1.4900	-0.2191	-0.4025	1.1399	0.1532	0.4534	1.2985	-0.5044	0.4405	1.3859	-0.2007	0.8271	1.3097	-0.2870	0.3077	1.3657	1.500	
2.233	-0.2127	0.3294	1.4202	-0.1673	-0.3928	1.4918	-0.2298	-0.4075	1.1792	0.1490	0.4639	1.3341	-0.5176	0.4343	1.3984	-0.2003	0.8352	1.3247	-0.2922	0.3228	1.3831	1.500	
2.266	-0.2150	0.3376	1.4311	-0.1672	-0.3923	1.4940	-0.2411	-0.4074	1.2029	0.1464	0.4702	1.3588	-0.5291	0.4317	1.4202	-0.2069	0.8439	1.3412	-0.2952	0.3315	1.3963	1.500	
2.300	-0.2136	0.3394	1.4326	-0.1655	-0.3857	1.4963	-0.2608	-0.3700	1.2709	0.1377	0.4833	1.3825	-0.5330	0.4452	1.4500	-0.2199	0.8425	1.3452	-0.2939	0.3326	1.3993	1.500	
2.333	-0.2146	0.3456	1.4477	-0.1652	-0.3842	1.4984	-0.2738	-0.3678	1.3308	0.1368	0.4851	1.4095	-0.5367	0.4433	1.4614	-0.2572	0.8540	1.3696	-0.2947	0.3388	1.4161	1.500	
2.366	-0.2156	0.3483	1.4581	-0.1654	-0.3844	1.5003	-0.2825	-0.3777	1.3885	0.1358	0.4855	1.4290	-0.5386	0.4448	1.4696	-0.2583	0.8554	1.3724	-0.2954	0.3401	1.4257	1.500	
2.400	-0.2168	0.3509	1.4680	-0.1664	-0.3833	1.5035	-0.2888	-0.3767	1.4483	0.1339	0.4868	1.4433	-0.5393	0.4440	1.4706	-0.2440	0.8682	1.3913	-0.2967	0.3431	1.4370	1.500	
2.433	-0.2175	0.3536	1.4791	-0.1683	-0.3832	1.5107	-0.2934	-0.3790	1.5032	0.1310	0.4895	1.4578	-0.5395	0.4456	1.4730	-0.2688	0.8743	1.4093	-0.2972	0.3453	1.4467	1.500	
2.466	-0.2175	0.3567	1.4919	-0.1695	-0.3805	1.5194	-0.2906	-0.3792	1.5686	0.1341	0.4847	1.4709	-0.5402	0.4465	1.4762	-0.2734	0.8818	1.4200	-0.2972	0.3474	1.4584	1.500	
2.500	-0.2173	0.3571	1.5033	-0.1673	-0.3791	1.5209	-0.2874	-0.3854	1.6211	0.1336	0.4862	1.4800	-0.5406	0.4479	1.4784	-0.2309	0.9064	1.4466	-0.2970	0.3473	1.4688	1.500	
2.533	-0.2173	0.3552	1.5158	-0.1654	-0.3782	1.5224	-0.2837	-0.3903	1.6675	0.1322	0.4888	1.4916	-0.5407	0.4527	1.4853	-0.2418	0.9061	1.4496	-0.2970	0.3448	1.4815	1.500	
2.566	-0.2176	0.3521	1.5289	-0.1634	-0.3770	1.5237	-0.2761	-0.3885	1.7138	0.1294	0.4902	1.5084	-0.5419	0.4594	1.4949	-0.2362	0.9165	1.4673	-0.2972	0.3418	1.4938	1.500	
2.600	-0.2179	0.3471	1.5427	-0.1602	-0.3746	1.5244	-0.2670	-0.3924	1.7487	0.1251	0.4939	1.5294	-0.5435	0.4698	1.5083	-0.2793	0.9186	1.4827	-0.2976	0.3374	1.5049	1.500	
2.633	-0.2206	0.3422	1.5579	-0.1589	-0.3735	1.5250	-0.2593	-0.3924	1.7679	0.1242	0.4903	1.5431	-0.5459	0.4739	1.5163	-0.2800	0.9196	1.4878	-0.3000	0.3326	1.5174	1.500	
2.666	-0.2263	0.3310	1.5826	-0.1576	-0.3717	1.5277	-0.2564	-0.3945	1.7756	0.1179	0.4920	1.5731	-0.5514	0.4810	1.5304	-0.2799	0.9225	1.5011	-0.3060	0.3199	1.5418	1.500	
2.700	-0.2314	0.3292	1.6007	-0.1568	-0.3706	1.5291	-0.2499	-0.3802	1.7952	0.1167	0.4910	1.5888	-0.5552	0.4850	1.5384	-0.2313	0.9616	1.5511	-0.2994	0.3185	1.5580	1.500	
2.733	-0.2364	0.3313	1.6215	-0.1567	-0.3703	1.5298	-0.2501	-0.3821	1.7971	0.1159	0.4896	1.6059	-0.5601	0.4907	1.5498	-0.2715	0.9638	1.5610	-0.3043	0.3205	1.5770	1.500	
2.766	-0.2409	0.3338	1.6394	-0.1566	-0.3697	1.5302	-0.2509	-0.3821	1.8027	0.1141	0.4915	1.6216	-0.5639	0.4946	1.5617	-0.2750	0.9683	1.5676	-0.3110	0.3232	1.5960	1.500	
2.800	-0.2446	0.3364	1.6583	-0.1567	-0.3685	1.5310	-0.2512	-0.3851	1.8037	0.1154	0.4915	1.6362	-0.5673	0.4969	1.5740	-0.2848	0.9826	1.5916	-0.3161	0.3253	1.6142	1.500	
2.833	-0.2497	0.3432	1.6785	-0.1576	-0.3641	1.5355	-0.2527	-0.3821	1.8110	0.1144	0.4933	1.6491	-0.5703	0.4983	1.5907	-0.2884	0.9895	1.6043	-0.3223	0.3319	1.6337	1.485	
2.866	-0.2544	0.3598	1.7009	-0.1579	-0.3597	1.5417	-0.2549	-0.3825	1.8176	0.1137	0.4942	1.6637	-0.5716	0.4981	1.6106	-0.2848	0.9990	1.6214	-0.3277	0.3472	1.6556	1.440	
2.900	-0.2565	0.3654	1.7109	-0.1577	-0.3576	1.5464	-0.2555	-0.3817	1.8199	0.1156	0.4914	1.6732	-0.5710	0.4988	1.6245	-0.2855	1.0025	1.6276	-0.3307	0.3543	1.6673	1.433	
2.933	-0.2583	0.3676	1.7233	-0.1564	-0.3532	1.5538	-0.2568	-0.3795	1.8226	0.1172	0.4898	1.6863	-0.5694	0.5002	1.6427	-0.2874	1.0063	1.6338	-0.3325	0.3558	1.6792	1.395	
2.966	-0.2594	0.3689	1.7342	-0.1543	-0.3517	1.5632	-0.2583	-0.3799	1.8260	0.1176	0.4884	1.6969	-0.5684	0.4990	1.6550	-0.2868	1.0304	1.6737	-0.3339	0.3577	1.6906	1.377	
3.000	-0.2600	0.3717	1.7465	-0.1492	-0.3466	1.5879	-0.2617	-0.3782	1.8275	0.1168	0.4899	1.7096	-0.5684	0.4968	1.6689	-0.2909	1.0364	1.6829	-0.3347	0.3607	1.7027	1.350	
3.033	-0.2617	0.3712	1.7586	-0.1493	-0.3454	1.6269	-0.2668	-0.3742	1.8292	0.1154	0.4928	1.7202	-0.5701	0.4843	1.6840	-0.2909	1.0444	1.6970	-0.3363	0.3603	1.7125	1.327	
3.066	-0.2630	0.3712	1.7676	-0.1486	-0.3457	1.6609	-0.2690	-0.3721	1.8305	0.1155	0.4933	1.7261	-0.5700	0.4826	1.6967	-0.2925	1.0490	1.7096	-0.3375	0.3604	1.7213	1.312	
3.100	-0.2636	0.3719	1.7734	-0.1448	-0.3540	1.6965	-0.2698	-0.3712	1.8307	0.1151	0.4961	1.7313	-0.5695	0.4809	1.7074	-0.2936	1.0517	1.7156	-0.3378	0.3612	1.7273	1.301	
3.133	-0.2641	0.3733	1.7816	-0.1398	-0.3577	1.7264	-0.2715	-0.3689	1.8316	0.1155	0.4992	1.7359	-0.5689	0.4799	1.7187	-0.2950	1.0546	1.7215	-0.3380	0.3629	1.7352	1.280	
3.166	-0.2640	0.3724	1.7878	-0.1365	-0.3610	1.7665	-0.2793	-0.3495	1.8328	0.1168	0.5016	1.7406	-0.5695	0.4798	1.7304	-0.3003	1.0629	1.7420	-0.3379	0.3622	1.7415	1.271	
3.200	-0.2632	0.3751	1.7937	-0.1351	-0.3614	1.8083	-0.2804	-0.3466	1.8339	0.1171	0.5051	1.7458	-0.5688	0.4796	1.7353	-0.3016	1.0705	1.7559	-0.3371	0.3651	1.7473	1.259	
3.233	-0.2625	0.3764	1.7994	-0.1323	-0.3641	1.8393	-0.2807	-0.3460	1.8346	0.1173	0.5084	1.7498	-0.5677	0.4804	1.7405	-0.3013	1.0723	1.7612	-0.3363	0.3667	1.7536	1.247	
3.266	-0.2611	0.3761	1.8055	-0.1291	-0.3646	1.8693	-0.2814	-0.3447	1.8361	0.1194	0.5078	1.7519	-0.5667	0.4820	1.7443	-0.2992	1.0764	1.7713	-0.3348	0.3670	1.7604	1.235	
3.300	-0.2602	0.3758	1.8106	-0.1293	-0.3637	1.8968	-0.2814	-0.3445	1.8368	0.1204	0.5085	1.7539	-0.5663	0.4833	1.7500	-0.2992	1.0768	1.7724	-0.3339	0.3671	1.7657	1.226	
3.333	-0.2584	0.3754	1.8171	-0.1323	-0.3657	1.9166	-0.2816	-0.3438	1.8383	0.1218	0.5085	1.7557	-0.5657	0.4858	1.7517	-0.2983	1.0777	1.7749	-0.3319	0.3664	1.7725	1.211	
3.366	-0.2567	0.3755	1.8257	-0.1331	-0.3666	1.9227	-0.2817	-0.3441	1.8405	0.1242	0.5079	1.7590	-0.5646	0.4900	1.7548	-0.2965	1.0790	1.7789	-0.3301	0.3663	1.7812	1.193	
3.400	-0.2546	0.3755	1.8329	-0.1345	-0.3674	1.9266	-0.2813	-0.3442	1.8412	0.1248	0.5089	1.7626	-0.5637	0.4932	1.7575	-0.2827	1.0859	1.8092	-0.3280	0.3671	1.7885	1.182	
3.433	-0.2514	0.3751	1.8410	-0.1351	-0.3672	1.9286	-0.2811	-0.3440	1.8420	0.1264	0.5088	1.7666	-0.5622	0.4961	1.7604	-0.2795	1.0873	1.8158	-0.3251	0.3673	1.7965	1.164	
3.466	-0.2480	0.3748	1.8484	-0.1350	-0.3677	1.9340	-0.2806	-0.3449	1.8427	0.1275	0.5090	1.7699	-0.5604	0.4983	1.7633	-0.2764	1.0889	1.8221	-0.3220	0.3671	1.8034	1.151	
3.500	-0.2445	0.3748	1.8568	-0.1342	-0.3669	1.9428	-0.2786	-0.3489	1.8444	0.1289	0.5094	1.7752	-0.5587	0.4999	1.7667	-0.2727	1.0897	1.8297	-0.3189	0.3675	1.8116	1.133	
3.533	-0.2414	0.3753	1.8646	-0.1327	-0.3655	1.9423	-0.2777	-0.3496	1.8457	0.1299	0.5116	1.7840	-0.5556	0.5009	1.7734	-0.2682	1.0930	1.8404	-0.3160	0.3683	1.8190	1.118	
3.566	-0.2379	0.3749	1.8734	-0.1321	-0.3653	1.9424	-0.2767	-0.3498	1.8467	0.1313	0.5131	1.7912	-0.5524	0.5015	1.7818	-0.2649	1.0950	1.8479	-0.3124	0.3680	1.8274	1.100	
3.600	-0.2345	0.3747	1.8814	-0.1310	-0.3660	1.9454	-0.2753	-0.3511	1.8484	0.1323	0.5140	1.7988	-0.5502	0.5026	1.7870	-0.2649	1.0950	1.8478	-0.3087	0.3679	1.8354	1.086	
3.633	-0.2316	0.3739	1.8897	-0.1293	-0.3653	1.9458	-0.2722	-0.3566	1.8526	0.1341	0.5138	1.8075	-0.5479	0.5022	1.7938	-0.2568	1.0989	1.8654	-0.3058	0.3673	1.8442	1.068	
3.666	-0.2275	0.3726	1.8987	-0.1282	-0.3653	1.9466	-0.2710	-0.3585	1.8526	0.1349	0.5142	1.8126	-0.5466	0.4984	1.7999	-0.2522	1.0999	1.8742	-0.3016	0.3658	1.8538	1.050	
3.700	-0.2239	0.3716	1.9077	-0.1268	-0.3650	1.9483	-0.2696	-0.3597	1.8534	0.1355	0.5145	1.8164	-0.5459	0.4962	1.8043	-0.2588	1.1025	1.8862	-0.2977	0.3648	1.8633	1.033	
3.733	-0.2214	0.3708	1.9162	-0.1261	-0.3664	1.9542	-0.2688	-0.3611	1.8548	0.1351	0.5165	1.8218	-0.5454	0.4940	1.8100	-0.2622	1.0985	1.8921	-0.2956	0.3643	1.8715	1.016	
