% Time	A1	A2	A3	A4	A5	A6	
7.815	1.8039	-0.1686	-1.5823	-0.3330	-0.2015	-0.3001	
7.818	1.7052	-0.2673	-0.3330	-0.3330	-0.1686	-0.5303	
7.845	1.6395	-0.2673	-0.0371	-0.4645	-0.1358	-0.4316	
7.849	1.7052	-0.2344	-0.3330	-0.2344	-0.1358	-0.4316	
7.876	1.7381	-0.1686	-1.6480	-0.3659	-0.1686	-0.2344	
7.885	1.8039	-0.3659	-0.4317	-0.3988	-0.0700	-0.4974	
7.916	1.7710	-0.2673	-0.3988	-0.3001	-0.2344	-0.2344	
7.941	1.6724	-0.1029	-0.3002	-0.3330	-0.1358	0.3574	
7.943	1.7381	-0.2673	-0.2344	-0.3659	-0.2344	-0.2673	
7.972	1.7710	-0.2344	-0.2673	-0.3001	-0.1358	-0.3659	
7.980	1.2779	-0.4317	-0.3988	-0.2673	-0.1029	-0.3988	
8.000	1.5737	-0.2673	-0.4317	-0.3659	-0.3001	-0.2015	
8.005	1.8367	-0.1686	-0.3002	-0.2015	-0.0700	-0.3659	
8.032	1.1792	-0.2015	-0.3659	-0.2015	-0.0700	-0.3330	
8.036	1.8039	-0.0043	-0.3988	-0.3001	-0.0700	-0.4645	
8.053	1.7381	-0.3002	-0.4645	-0.4316	-0.2673	-0.3001	
8.067	1.6066	-0.2344	-0.5632	-0.3659	-1.0234	-0.3988	
8.095	1.9025	-0.1029	-0.2015	-0.2344	-0.0371	-0.4974	
8.100	1.9682	-0.6289	-0.3659	-0.3988	-0.4974	-0.5631	
8.126	1.8039	-0.3330	-0.2344	-0.3988	-0.2344	-0.3330	
8.130	1.8039	-0.2015	-0.3659	-0.2344	-0.1029	-0.3001	
8.167	1.8039	0.3574	-0.3330	-0.2344	-0.1686	-0.4645	
8.187	1.7052	-0.2015	0.0615	-0.3001	-0.1686	-0.3330	
8.197	1.8367	-0.1358	-0.3002	-0.0700	-0.6289	-1.0234	
8.219	1.9682	-0.2344	-0.3988	-0.4316	-0.2015	-0.3001	
8.225	1.8696	0.3245	-0.2015	-0.2015	0.0286	-0.9248	
8.253	1.7381	-0.2673	-0.4317	-0.3988	-0.3001	-0.5303	
8.262	1.9025	-0.1358	-0.3659	-0.2344	1.1792	-0.1358	
8.283	1.8039	-0.2015	-0.5632	-0.4645	-0.3001	-3.3575	
8.286	1.8039	-0.2015	-0.3988	-0.2015	-0.1686	-0.3001	
8.313	1.7381	-0.2344	-0.3659	-0.3330	-0.3330	-0.3330	
8.317	1.6724	-0.2673	-0.3659	-0.4645	-0.1686	2.0011	
8.344	1.7381	0.6532	-0.2673	-0.3659	-0.0371	-0.9576	
8.348	1.8367	-0.2344	-0.4645	-0.3001	-0.2344	-0.2015	
8.375	1.8696	-0.2015	-0.1686	-0.1686	-0.0371	-0.4645	
8.385	1.8039	-0.4317	-0.4974	-0.3659	-0.2015	0.0286	
8.415	1.9025	-0.2015	0.0286	-0.3330	-0.1029	-0.4974	
8.438	1.8696	-0.2673	-0.3330	-0.3330	-0.2015	-0.2673	
8.446	1.8039	-0.1686	-0.2344	-0.3001	-0.0043	-0.3330	
8.470	1.8367	-0.3002	-0.4645	-0.7933	-0.2344	-0.5303	
8.480	1.8367	-0.0700	0.0944	-0.2015	0.1272	-0.1358	
8.504	1.6724	0.2259	-0.4974	-0.3330	-0.2015	-1.1220	
8.507	1.8696	-0.2344	-0.4317	-0.1686	-0.1686	-0.2015	
8.535	1.6724	-1.7138	-0.2344	-0.4316	-0.2344	0.0286	
