% Time	A1	A2	A3	A4	A5	A6	
6.592	-0.1686	-0.1029	0.7519	-0.5303	0.4231	0.5217	-0.0162	
6.625	0.2916	-0.6289	-0.6289	-0.2673	0.0286	0.2259	-0.0175	
6.658	-0.1029	0.2259	-0.9248	-0.3001	0.3574	0.0286	-0.0168	
6.691	0.4231	-0.6289	0.4889	-0.0043	-0.2673	0.6861	-0.0217	
6.725	0.1272	-0.4974	0.1272	-0.1358	-0.0371	0.2259	-0.0188	
6.758	0.2916	-0.3659	0.4889	-0.3001	0.0615	0.8505	-0.0214	
6.791	0.0615	-0.2344	-0.0371	-0.0700	-0.0371	0.0286	-0.0221	
6.825	0.2587	-0.8262	1.3107	-0.4316	-0.1358	1.0149	-0.0175	
6.858	0.1272	-0.3002	-0.0700	-0.0043	-0.4316	0.1272	-0.0171	
6.891	-0.0043	-0.2015	0.5217	-0.0371	0.0286	0.3902	-0.0155	
6.924	0.2259	-0.6618	1.4422	0.0944	-0.2015	1.0477	-0.0204	
6.957	0.0615	-0.2015	-0.2673	-0.0371	-0.3988	0.7190	-0.0217	
6.991	-0.1686	-0.0371	0.5217	-0.3988	0.3574	0.4889	-0.0201	
7.024	-0.1686	0.0286	0.2916	-0.3330	0.2916	0.4231	0.0798	
7.058	0.2587	-0.1029	-0.8262	0.1601	0.2587	-0.6618	-0.0155	
7.091	0.0615	0.1930	-0.9905	-0.1358	0.3574	-0.6618	-0.0162	
7.124	0.0286	-0.2673	0.1272	-0.2673	-0.0700	0.2916	-0.0201	
7.158	0.0944	0.0944	-0.9577	0.1272	0.3245	-0.1029	-0.0145	
7.191	0.2259	-0.2344	0.2259	-0.2344	-0.2015	1.0477	-0.0270	
7.224	-0.1686	0.0944	0.1601	-0.4316	0.4889	-0.4974	-0.0181	
7.258	-0.2344	0.1272	0.3574	-0.4645	0.3574	-0.0043	-0.0122	
7.260	0.1272	-0.9248	1.1464	-0.4645	-0.5631	0.6861	-0.0109	
7.262	0.2259	-1.0234	0.3574	-0.1358	-0.2673	-1.3850	-0.0168	
7.263	-0.4974	-0.0371	-1.6809	-2.2398	-0.1029	-1.9110	-0.0175	
7.265	0.1272	-0.4317	-1.5494	-0.3330	-0.5631	-0.7604	-0.0158	
7.267	-0.0043	-0.4974	-0.9905	-0.2673	-0.3330	-1.4508	-0.0257	
7.268	0.4231	-0.6947	1.0149	-0.0043	-0.3001	-0.2344	-0.0168	
7.270	0.6204	-0.7933	1.3107	0.0286	0.3245	0.0944	-0.0132	
7.272	-0.4645	0.2259	1.0806	-0.3988	0.7847	0.4231	-0.0165	
7.274	0.7847	-0.0700	-0.1029	-0.3330	0.4889	-0.0700	-0.0188	
7.276	-0.1358	-0.0371	-0.4974	-0.5303	0.0615	-0.3330	-0.0178	
7.324	0.1272	-0.6947	-0.0043	-0.1358	0.0615	-0.0700	-0.0185	
7.358	0.0286	-0.0700	0.3245	0.5546	0.1272	0.6204	-0.0158	
7.391	0.1272	-0.5632	1.0149	-0.2015	-0.4974	1.2450	-0.0188	
7.424	0.1930	-0.3659	0.1601	-0.0043	-0.1686	-0.2344	-0.0201	
7.458	0.0286	0.1601	-0.8590	-0.0700	0.0286	0.3245	-0.0208	
7.491	-0.0700	-0.1686	0.4560	-0.5631	0.5217	0.1272	-0.0408	
7.525	0.2259	-0.8590	0.8176	-0.2344	-0.0700	0.2259	-0.0194	
