% Time	A1	A2	A3	A4	A5	A6	
14.875	1.0149	-0.3002	-0.4317	-0.4645	-0.2015	-0.4316	
14.880	1.0477	-0.3002	-0.3002	-0.2673	0.0615	-0.2673	
14.914	1.0149	-0.2673	-0.2673	-0.3988	-0.1358	-0.3001	
14.928	1.1464	-0.1029	-0.4317	-0.3330	-0.0700	-0.3659	
14.944	1.0149	-0.1029	-0.5303	-0.3659	0.3245	-0.6289	
14.968	0.9491	-0.3659	-0.2015	-0.3659	-0.2015	-0.3001	
14.976	0.8505	-0.2673	-0.5960	-0.4316	-0.3988	-0.4316	
14.997	1.0149	-0.2673	-0.3988	-0.3330	-0.1686	-0.4316	
15.005	1.0477	-0.2015	-0.3330	-0.3001	-0.2015	-0.3988	
15.034	0.7847	-0.1686	-0.3002	-0.3001	-0.0043	-0.2673	
15.037	1.0477	-0.2673	-0.4317	-0.3988	-0.2015	-0.3001	
15.063	0.9820	-0.3002	-0.4317	-0.3659	-1.2864	-1.1220	
15.068	1.7710	0.2587	-0.2015	0.3902	0.4889	0.1930	
15.094	1.0477	-0.2015	-0.2673	-0.3001	-0.2673	-4.1137	
15.101	1.1464	-0.3330	-0.3002	-0.1686	-0.1029	-0.3659	
15.125	1.0806	-0.2673	-1.8782	-0.2673	-0.3001	-0.3330	
15.133	1.1464	-0.3002	-0.2673	-0.3330	-0.0371	-0.6289	
15.165	1.0149	-0.3002	-0.4317	-0.4316	-0.2344	-0.3001	
15.190	1.0477	-0.2344	-0.3002	-0.2673	-0.1686	-0.2673	
15.192	1.1135	-0.2344	0.4889	-0.1358	-0.1358	-0.3330	
15.226	1.1464	0.0286	-0.1686	-0.1029	0.0286	-0.3330	
15.250	1.2121	-0.1686	-0.9905	-0.2344	-0.1686	-0.2344	
15.257	1.0149	-0.2344	-0.4974	-0.3330	-0.2344	-0.3659	
15.289	1.1135	-0.2344	-0.3988	-0.3001	-0.2015	-2.3384	
15.312	1.0149	-0.2015	-0.2673	-0.4316	-1.9439	-0.7933	
15.318	1.1464	-0.3988	-0.3002	-0.4316	-0.6289	-0.1686	
15.344	1.0806	-0.2344	-0.3330	-0.3659	-0.5303	-0.4974	
15.349	1.1792	-0.3330	-0.2015	-0.3001	-0.2344	-0.3988	
15.379	1.0149	-0.2344	-0.3659	-0.3988	-0.2344	-0.4974	
15.382	0.9820	-0.2673	-0.3002	-0.2015	0.4560	-0.3659	
15.417	1.3107	-0.1686	-0.1358	-0.2673	0.2259	-0.2673	
15.429	1.1135	-0.2015	-0.3988	-0.3330	-0.0700	-0.5631	
15.444	1.0149	-0.6618	-0.3330	-0.3330	-0.2015	0.0615	
15.470	1.1135	-0.3002	-0.2344	-2.3055	-0.5303	-0.3330	
15.474	1.1464	-0.2344	-0.3988	-0.2673	-0.2344	-0.3330	
15.503	1.0806	-0.5632	-0.2673	-0.2673	-0.1358	0.2916	
15.507	0.9162	-0.2344	-0.3330	-0.4316	-0.2673	-0.5960	
15.532	1.0806	-0.2344	-0.4317	-0.3001	-0.0700	-1.2206	
15.536	0.4889	-0.2344	-0.0700	-0.0371	0.5875	-0.1686	
15.578	1.1792	-0.3330	-0.4317	-0.3659	0.1601	-0.3988	
15.604	1.0477	-0.2015	-0.2344	-0.3001	-0.0371	-0.0043	
15.629	0.8834	-0.2344	-0.3002	-0.2344	-0.1358	-0.4316	
15.632	1.0806	-0.3330	-0.3002	-0.3988	-0.1686	-0.3330	
